t,X,Y,Z,V_X,V_Y,V_Z
0.000000000000000000e+00,8.559108734130859375e+01,-9.497333526611328125e+00,-3.041715812683105469e+01,9.836845043925871224e+00,8.045733910694485846e-02,-1.687768415754494100e+00
0.000000000000000000e+00,8.659838104248046875e+01,-9.602369308471679688e+00,-3.051961135864257812e+01,9.840197338585085163e+00,8.593415679863875001e-02,-1.660924260122927043e+00
0.000000000000000000e+00,8.760568237304687500e+01,-9.708447456359863281e+00,-3.061882019042968750e+01,9.843361999605425794e+00,9.451774353997971501e-02,-1.630040769352344876e+00
0.000000000000000000e+00,8.861171722412109375e+01,-9.815684318542480469e+00,-3.069260787963867188e+01,9.819733888253459497e+00,2.515410225580913539e-01,-1.366685266716411551e+00
0.000000000000000000e+00,8.961545562744140625e+01,-9.926365852355957031e+00,-3.071391868591308594e+01,9.806454334509352222e+00,5.836912719999010069e-01,-1.193985907033407123e+00
0.000000000000000000e+00,9.058868408203125000e+01,-1.004182720184326172e+01,-3.068678474426269531e+01,9.823806129534332854e+00,1.060306854193109105e+00,-8.175056853179066829e-01
0.000000000000000000e+00,9.159023284912109375e+01,-1.017392921447753906e+01,-3.060906600952148438e+01,9.815913723366382015e+00,1.650764776634551900e+00,-2.337834178547243402e-01
0.000000000000000000e+00,9.255982208251953125e+01,-1.031875705718994141e+01,-3.048370552062988281e+01,9.746486781666243715e+00,2.257540990134847991e+00,4.135448495192527441e-01
0.000000000000000000e+00,9.355461120605468750e+01,-1.050462150573730469e+01,-3.033428001403808594e+01,9.613209943804745805e+00,2.880315738739676501e+00,3.505594383465975294e-01
0.000000000000000000e+00,9.454058074951171875e+01,-1.075803184509277344e+01,-3.021255302429199219e+01,9.445348471288824044e+00,3.476392045797823904e+00,1.192071034429553755e-01
0.000000000000000000e+00,9.548212432861328125e+01,-1.107649517059326172e+01,-3.012530899047851562e+01,9.276300045726209476e+00,3.987224879106596287e+00,-1.399481869391450140e-01
0.000000000000000000e+00,9.642940521240234375e+01,-1.148075866699218750e+01,-3.006380653381347656e+01,9.119928739175902521e+00,4.418192774933528355e+00,-3.776527896545265328e-01
0.000000000000000000e+00,9.734818267822265625e+01,-1.195813655853271484e+01,-3.002170753479003906e+01,9.004815527220188187e+00,4.729881210056475993e+00,-4.260521224623357028e-01
0.000000000000000000e+00,9.821247863769531250e+01,-1.247701358795166016e+01,-2.997656059265136719e+01,8.974848767463141641e+00,4.852258689448434303e+00,-2.847645850405033929e-01
0.000000000000000000e+00,9.905288696289062500e+01,-1.303576469421386719e+01,-2.990643692016601562e+01,9.054540979932191647e+00,4.768529175418913191e+00,-2.016351990679310369e-02
0.000000000000000000e+00,9.989609527587890625e+01,-1.364450931549072266e+01,-2.979870223999023438e+01,9.238418937661636576e+00,4.477390855627039201e+00,3.121251476914168599e-01
0.000000000000000000e+00,1.006934204101562500e+02,-1.426319217681884766e+01,-2.965794372558593750e+01,9.473516577826778473e+00,4.033382294070254837e+00,6.482631920712464968e-01
0.000000000000000000e+00,1.014933013916015625e+02,-1.492690753936767578e+01,-2.947772026062011719e+01,9.722175885004018525e+00,3.470884229922183373e+00,9.783693893958548271e-01
0.000000000000000000e+00,1.022711181640625000e+02,-1.561561203002929688e+01,-2.926553535461425781e+01,9.937013108744084278e+00,2.875196790955711457e+00,1.276417865120249795e+00
0.000000000000000000e+00,1.030267868041992188e+02,-1.632780647277832031e+01,-2.902564239501953125e+01,1.009912031607211702e+01,2.316118653036491892e+00,1.536041929519620375e+00
0.000000000000000000e+00,1.037391204833984375e+02,-1.704013824462890625e+01,-2.877016639709472656e+01,1.020662063106821904e+01,1.857676534959392889e+00,1.750640334416889266e+00
0.000000000000000000e+00,1.044309158325195312e+02,-1.777188873291015625e+01,-2.849581909179687500e+01,1.027544379995504364e+01,1.506211819406012342e+00,1.932111516902529358e+00
0.000000000000000000e+00,1.051226348876953125e+02,-1.854473876953125000e+01,-2.819656372070312500e+01,1.031890945388809300e+01,1.257160652966116565e+00,2.089287203092581979e+00
0.000000000000000000e+00,1.057936782836914062e+02,-1.933541679382324219e+01,-2.788327407836914062e+01,1.034541555207710850e+01,1.106850470504316064e+00,2.220402060623603901e+00
0.000000000000000000e+00,1.064259948730468750e+02,-2.011860466003417969e+01,-2.756807708740234375e+01,1.036193082591971049e+01,1.029906550309866997e+00,2.327051695249479746e+00
0.000000000000000000e+00,1.070403900146484375e+02,-2.091614723205566406e+01,-2.724387168884277344e+01,1.037363871301073459e+01,9.930319467581201209e-01,2.416689298743742942e+00
0.000000000000000000e+00,1.076376953125000000e+02,-2.172694969177246094e+01,-2.691228485107421875e+01,1.038323263548151765e+01,9.726068972744199570e-01,2.491263901647628121e+00
0.000000000000000000e+00,1.082187423706054688e+02,-2.254999351501464844e+01,-2.657469177246093750e+01,1.039239405038105701e+01,9.517485924754147675e-01,2.552627225631325381e+00
0.000000000000000000e+00,1.088011703491210938e+02,-2.340981864929199219e+01,-2.622183990478515625e+01,1.040224743422713871e+01,9.198696801061094774e-01,2.604827313693959923e+00
0.000000000000000000e+00,1.093514404296875000e+02,-2.425498580932617188e+01,-2.587551307678222656e+01,1.041230768260706796e+01,8.758452560422318456e-01,2.645690841692204476e+00
0.000000000000000000e+00,1.099035491943359375e+02,-2.513592720031738281e+01,-2.551563453674316406e+01,1.042280463979698268e+01,8.199987942142503705e-01,2.679516067141237023e+00
0.000000000000000000e+00,1.104411849975585938e+02,-2.602647399902343750e+01,-2.515343856811523438e+01,1.043283495505929359e+01,7.593477121537635099e-01,2.705589623991686565e+00
0.000000000000000000e+00,1.109648513793945312e+02,-2.692599868774414062e+01,-2.478963279724121094e+01,1.044188506675967432e+01,7.007222492038502892e-01,2.724643588349892731e+00
0.000000000000000000e+00,1.114749145507812500e+02,-2.783398246765136719e+01,-2.442485618591308594e+01,1.044964665727346365e+01,6.500062885400161861e-01,2.737193100248585864e+00
0.000000000000000000e+00,1.119716644287109375e+02,-2.874997901916503906e+01,-2.405969810485839844e+01,1.045601227910226072e+01,6.111355346401969868e-01,2.743517813772651248e+00
0.000000000000000000e+00,1.124412460327148438e+02,-2.964636611938476562e+01,-2.370546531677246094e+01,1.046084361687697672e+01,5.860892913051500841e-01,2.743498084729065312e+00
0.000000000000000000e+00,1.129120559692382812e+02,-3.057720756530761719e+01,-2.334131813049316406e+01,1.046445562337259716e+01,5.740961253541456699e-01,2.737181666707969363e+00
0.000000000000000000e+00,1.133562622070312500e+02,-3.148761177062988281e+01,-2.298934555053710938e+01,1.046651453571039525e+01,5.740898104252254441e-01,2.723804389478735377e+00
0.000000000000000000e+00,1.138002700805664062e+02,-3.243272781372070312e+01,-2.262914085388183594e+01,1.046680574281155174e+01,5.863501793110090787e-01,2.700725968087020146e+00
0.000000000000000000e+00,1.142295684814453125e+02,-3.338522338867187500e+01,-2.227275848388671875e+01,1.046428212438408245e+01,6.101696310343101004e-01,2.664239883072645476e+00
0.000000000000000000e+00,1.146306686401367188e+02,-3.431716537475585938e+01,-2.193266487121582031e+01,1.045681650662584339e+01,6.443420223627089882e-01,2.608510972244884485e+00
0.000000000000000000e+00,1.150248413085937500e+02,-3.528602981567382812e+01,-2.159309959411621094e+01,1.047249717967309657e+01,7.609814954885552041e-01,2.302783967611201632e+00
0.000000000000000000e+00,1.153930130004882812e+02,-3.626958465576171875e+01,-2.129342079162597656e+01,1.052277781289579295e+01,1.037331839132430211e+00,1.483091085209748528e+00
0.000000000000000000e+00,1.157231063842773438e+02,-3.724380493164062500e+01,-2.105380058288574219e+01,1.056241249619779943e+01,1.404865450512724934e+00,5.995131043047556840e-01
0.000000000000000000e+00,1.160351943969726562e+02,-3.827266693115234375e+01,-2.086362266540527344e+01,1.059865847018706830e+01,1.782694442014753022e+00,-2.959646736030741021e-01
0.000000000000000000e+00,1.163219070434570312e+02,-3.932938385009765625e+01,-2.072470474243164062e+01,1.065284063321209018e+01,2.065184340186819512e+00,-1.037488160059399700e+00
0.000000000000000000e+00,1.165861892700195312e+02,-4.041489028930664062e+01,-2.063284873962402344e+01,1.075176090979249111e+01,2.207725760839960749e+00,-1.544645878086608359e+00
0.000000000000000000e+00,1.168302230834960938e+02,-4.152801513671875000e+01,-2.058618354797363281e+01,1.089002366003562550e+01,2.196728506210428478e+00,-1.965947489927648562e+00
0.000000000000000000e+00,1.170556869506835938e+02,-4.266708374023437500e+01,-2.058535003662109375e+01,1.105447678972726422e+01,2.045768192157570553e+00,-2.368185249084893584e+00
0.000000000000000000e+00,1.172637405395507812e+02,-4.383042526245117188e+01,-2.063271903991699219e+01,1.122766836555752157e+01,1.791584887770364176e+00,-2.782816689149868239e+00
0.000000000000000000e+00,1.174555130004882812e+02,-4.501633071899414062e+01,-2.073112297058105469e+01,1.139336318289243266e+01,1.484860378983920981e+00,-3.216702218282467385e+00
0.000000000000000000e+00,1.176272735595703125e+02,-4.618692398071289062e+01,-2.087598419189453125e+01,1.153711893025883128e+01,1.186084931327950009e+00,-3.611334983339339111e+00
0.000000000000000000e+00,1.177865219116210938e+02,-4.737385940551757812e+01,-2.106363677978515625e+01,1.166042981222599906e+01,9.233847370490213535e-01,-3.881801928340801844e+00
0.000000000000000000e+00,1.179408264160156250e+02,-4.860743713378906250e+01,-2.127391242980957031e+01,1.176509143157274195e+01,7.147617610903740371e-01,-3.813490267748208762e+00
0.000000000000000000e+00,1.180875244140625000e+02,-4.984720993041992188e+01,-2.148079681396484375e+01,1.184946044390635400e+01,5.751355474773260923e-01,-3.685596199973987908e+00
0.000000000000000000e+00,1.182275619506835938e+02,-5.109185409545898438e+01,-2.168198585510253906e+01,1.191789942266566982e+01,4.947404123738348147e-01,-3.565440627572507459e+00
0.000000000000000000e+00,1.183616561889648438e+02,-5.234054565429687500e+01,-2.187783050537109375e+01,1.197402017631831228e+01,4.558297321604110053e-01,-3.459525556555284709e+00
0.000000000000000000e+00,1.184867248535156250e+02,-5.355580902099609375e+01,-2.206336975097656250e+01,1.201927173377639058e+01,4.394309011288246580e-01,-3.369551648935014132e+00
0.000000000000000000e+00,1.186109771728515625e+02,-5.481076431274414062e+01,-2.225037574768066406e+01,1.205842340261003542e+01,4.285433219255585513e-01,-3.288849757456355771e+00
0.000000000000000000e+00,1.187275466918945312e+02,-5.603117752075195312e+01,-2.242828559875488281e+01,1.209063702833567078e+01,4.134671199107025075e-01,-3.220461572626742708e+00
0.000000000000000000e+00,1.188406524658203125e+02,-5.725354385375976562e+01,-2.260301399230957031e+01,1.211821587828615776e+01,3.890743879329576771e-01,-3.160685027590209639e+00
0.000000000000000000e+00,1.189506530761718750e+02,-5.847757720947265625e+01,-2.277488517761230469e+01,1.214188851635187660e+01,3.551038140367204221e-01,-3.108357943652296118e+00
0.000000000000000000e+00,1.190611114501953125e+02,-5.974017715454101562e+01,-2.294925117492675781e+01,1.216273468040073347e+01,3.130045574046507184e-01,-3.061180382723462046e+00
0.000000000000000000e+00,1.191658325195312500e+02,-6.096685028076171875e+01,-2.311610031127929688e+01,1.217992721939399914e+01,2.695648575009910175e-01,-3.020939493066585602e+00
0.000000000000000000e+00,1.192714080810546875e+02,-6.223175048828125000e+01,-2.328576660156250000e+01,1.219490500262228672e+01,2.265982855883814651e-01,-2.984415343491325423e+00
0.000000000000000000e+00,1.193749084472656250e+02,-6.349757003784179688e+01,-2.345335197448730469e+01,1.220749951218262908e+01,1.889084821409907633e-01,-2.952155333381369928e+00
0.000000000000000000e+00,1.194765167236328125e+02,-6.476416778564453125e+01,-2.361902809143066406e+01,1.221809945200919501e+01,1.583910366166572103e-01,-2.923534272232375830e+00
0.000000000000000000e+00,1.195764465332031250e+02,-6.603140258789062500e+01,-2.378293418884277344e+01,1.222705720027760634e+01,1.353488306501047234e-01,-2.898022127418849347e+00
0.000000000000000000e+00,1.196748580932617188e+02,-6.729920959472656250e+01,-2.394519996643066406e+01,1.223467515974772013e+01,1.188784845832993042e-01,-2.875161921845910129e+00
0.000000000000000000e+00,1.197719268798828125e+02,-6.856750488281250000e+01,-2.410593986511230469e+01,1.224119909790096727e+01,1.073504636236526366e-01,-2.854568598924135614e+00
0.000000000000000000e+00,1.198677902221679688e+02,-6.983618927001953125e+01,-2.426525115966796875e+01,1.224682641386137583e+01,9.895261475853089905e-02,-2.835914794201261913e+00
0.000000000000000000e+00,1.199598007202148438e+02,-7.106792449951171875e+01,-2.441859436035156250e+01,1.225158711341193118e+01,9.227712105675944798e-02,-2.819488545183718387e+00
0.000000000000000000e+00,1.200536499023437500e+02,-7.233727264404296875e+01,-2.457533073425292969e+01,1.225588433745680561e+01,8.580814989629104161e-02,-2.803898889958310825e+00
0.000000000000000000e+00,1.201466445922851562e+02,-7.360688781738281250e+01,-2.473085784912109375e+01,1.225967142673339794e+01,7.911495082059438744e-02,-2.789534017590000747e+00
0.000000000000000000e+00,1.202388763427734375e+02,-7.487672424316406250e+01,-2.488523483276367188e+01,1.226303245604003145e+01,7.202814197816831410e-02,-2.776215886075614314e+00
0.000000000000000000e+00,1.203304214477539062e+02,-7.614674377441406250e+01,-2.503850746154785156e+01,1.226603191533148518e+01,6.469703320585384887e-02,-2.763785072831383083e+00
0.000000000000000000e+00,1.204213485717773438e+02,-7.741700744628906250e+01,-2.519072151184082031e+01,1.226872535046494406e+01,5.744929394576470116e-02,-2.752104665868140287e+00
0.000000000000000000e+00,1.205090713500976562e+02,-7.864999389648437500e+01,-2.533747100830078125e+01,1.227109160833069090e+01,5.083921934569435308e-02,-2.741493457776585707e+00
0.000000000000000000e+00,1.205989532470703125e+02,-7.992053222656250000e+01,-2.548767852783203125e+01,1.227331828982768513e+01,4.473303276028328668e-02,-2.730858493661449504e+00
0.000000000000000000e+00,1.206883697509765625e+02,-8.119113922119140625e+01,-2.563690757751464844e+01,1.227536157809545614e+01,3.950234659027707096e-02,-2.720541995018089132e+00
0.000000000000000000e+00,1.207773971557617188e+02,-8.246193695068359375e+01,-2.578517913818359375e+01,1.227725863519097160e+01,3.516109809408174414e-02,-2.710489102829061636e+00
0.000000000000000000e+00,1.208634185791015625e+02,-8.369535827636718750e+01,-2.592817306518554688e+01,1.227897803966959067e+01,3.172589431255889991e-02,-2.700863477202226193e+00
0.000000000000000000e+00,1.209491424560546875e+02,-8.492897796630859375e+01,-2.607028007507324219e+01,1.228060390762741960e+01,2.891727240878694261e-02,-2.691438693508984681e+00
0.000000000000000000e+00,1.210371627807617188e+02,-8.620003509521484375e+01,-2.621576881408691406e+01,1.228219986503687444e+01,2.649689023030443735e-02,-2.682002987358602653e+00
0.000000000000000000e+00,1.211223220825195312e+02,-8.743370819091796875e+01,-2.635607528686523438e+01,1.228368037973001492e+01,2.448186613532588041e-02,-2.672821957171450435e+00
0.000000000000000000e+00,1.212072372436523438e+02,-8.866746520996093750e+01,-2.649548912048339844e+01,1.228511547747582355e+01,2.266274643664267785e-02,-2.663694734574082013e+00
0.000000000000000000e+00,1.212945022583007812e+02,-8.993878173828125000e+01,-2.663818550109863281e+01,1.228655782453321521e+01,2.091551817346459785e-02,-2.654378073618853584e+00
0.000000000000000000e+00,1.213815612792968750e+02,-9.121009826660156250e+01,-2.677990531921386719e+01,1.228797216613083876e+01,1.925180916562840849e-02,-2.644999301592893204e+00
0.000000000000000000e+00,1.214684600830078125e+02,-9.248141479492187500e+01,-2.692063713073730469e+01,1.228936885194011097e+01,1.767818889054595388e-02,-2.635507091169202454e+00
0.000000000000000000e+00,1.215551071166992188e+02,-9.375282287597656250e+01,-2.706035232543945312e+01,1.229075289937538074e+01,1.622335165148491853e-02,-2.625845829622939220e+00
0.000000000000000000e+00,1.216416397094726562e+02,-9.502439880371093750e+01,-2.719902038574218750e+01,1.229213313152480680e+01,1.488318909035246662e-02,-2.615970318676162254e+00
0.000000000000000000e+00,1.217280197143554688e+02,-9.629597473144531250e+01,-2.733661270141601562e+01,1.229351714635500237e+01,1.366742015630606488e-02,-2.605825505257369556e+00
0.000000000000000000e+00,1.218142395019531250e+02,-9.756755065917968750e+01,-2.747308731079101562e+01,1.229491263903344134e+01,1.260418281728981071e-02,-2.595347414418808896e+00
0.000000000000000000e+00,1.219003601074218750e+02,-9.883912658691406250e+01,-2.760839271545410156e+01,1.229632668448078192e+01,1.168819014867938932e-02,-2.584467815088762777e+00
0.000000000000000000e+00,1.219863433837890625e+02,-1.001108245849609375e+02,-2.774247932434082031e+01,1.229776336042076501e+01,1.089938005095181239e-02,-2.573111695919502395e+00
0.000000000000000000e+00,1.220722045898437500e+02,-1.013826599121093750e+02,-2.787528038024902344e+01,1.229923024744238091e+01,1.024887084037384710e-02,-2.561201994504937574e+00
0.000000000000000000e+00,1.221580352783203125e+02,-1.026544952392578125e+02,-2.800671958923339844e+01,1.230073485408708933e+01,9.690879443073008304e-03,-2.548636539148043667e+00
0.000000000000000000e+00,1.222436370849609375e+02,-1.039263305664062500e+02,-2.813671112060546875e+01,1.230228972612122362e+01,9.226658920313823842e-03,-2.535288943889609570e+00
0.000000000000000000e+00,1.223267211914062500e+02,-1.051607589721679688e+02,-2.826140213012695312e+01,1.230385955925486918e+01,8.852580738319737463e-03,-2.521589789661293324e+00
0.000000000000000000e+00,1.224097290039062500e+02,-1.063951873779296875e+02,-2.838451385498046875e+01,1.230548948499659545e+01,8.561454290733294670e-03,-2.507003071058194532e+00
0.000000000000000000e+00,1.224950714111328125e+02,-1.076670227050781250e+02,-2.850955581665039062e+01,1.230722346474753692e+01,8.335921858027894871e-03,-2.490507236551455783e+00
0.000000000000000000e+00,1.225779037475585938e+02,-1.089014816284179688e+02,-2.862901115417480469e+01,1.230899398136951106e+01,8.176918778554309597e-03,-2.473455656284769599e+00
0.000000000000000000e+00,1.226606826782226562e+02,-1.101359634399414062e+02,-2.874635887145996094e+01,1.231083740003873572e+01,8.081419546538626264e-03,-2.454791878740208766e+00
0.000000000000000000e+00,1.227457656860351562e+02,-1.114078445434570312e+02,-2.886479759216308594e+01,1.231281890397663403e+01,8.132207625640042181e-03,-2.432497339747491161e+00
0.000000000000000000e+00,1.228308486938476562e+02,-1.126796875000000000e+02,-2.898034095764160156e+01,1.231490691496110657e+01,8.291065713834200324e-03,-2.406703519989003226e+00
0.000000000000000000e+00,1.229158401489257812e+02,-1.139515228271484375e+02,-2.909245491027832031e+01,1.231711064928147792e+01,8.646702593200217279e-03,-2.375797373993512984e+00
0.000000000000000000e+00,1.230006637573242188e+02,-1.152233581542968750e+02,-2.920034980773925781e+01,1.231943745056438644e+01,9.348257888425415274e-03,-2.336636643944683289e+00
0.000000000000000000e+00,1.230854797363281250e+02,-1.164949722290039062e+02,-2.930272674560546875e+01,1.232187891262705470e+01,1.052807527181087721e-02,-2.283544088727052390e+00
0.000000000000000000e+00,1.231709060668945312e+02,-1.177665710449218750e+02,-2.940513992309570312e+01,1.236847437821853291e+01,-1.800850164218825711e-01,-2.025586669569661602e+00
0.000000000000000000e+00,1.232629013061523438e+02,-1.190363006591796875e+02,-2.951732444763183594e+01,1.236589898455275360e+01,-5.985578734575041082e-01,-1.903505881096419383e+00
0.000000000000000000e+00,1.233720169067382812e+02,-1.203015213012695312e+02,-2.964978027343750000e+01,1.230473638613259801e+01,-1.245800617063844484e+00,-1.903404475560770193e+00
0.000000000000000000e+00,1.235117492675781250e+02,-1.215590286254882812e+02,-2.981216621398925781e+01,1.216717400064701948e+01,-2.066406455948140319e+00,-1.978790350905792472e+00
0.000000000000000000e+00,1.236887817382812500e+02,-1.227683715820312500e+02,-3.000003242492675781e+01,1.194502627799649908e+01,-2.966111395787790705e+00,-2.079326773110427684e+00
0.000000000000000000e+00,1.239178390502929688e+02,-1.239623336791992188e+02,-3.021870994567871094e+01,1.163313489416940527e+01,-3.897687424202673334e+00,-2.248108346621470854e+00
0.000000000000000000e+00,1.242188873291015625e+02,-1.251712036132812500e+02,-3.047789382934570312e+01,1.123440712104655148e+01,-4.797416538971836175e+00,-2.563882616326817132e+00
0.000000000000000000e+00,1.245908279418945312e+02,-1.263542861938476562e+02,-3.076745223999023438e+01,1.080630820112312307e+01,-5.543837226183494948e+00,-2.911305067211384934e+00
0.000000000000000000e+00,1.250155258178710938e+02,-1.274769973754882812e+02,-3.106453895568847656e+01,1.048047350474464068e+01,-5.960134653130005233e+00,-3.283607962933310809e+00
0.000000000000000000e+00,1.255113754272460938e+02,-1.286091003417968750e+02,-3.137624740600585938e+01,1.032766769022805420e+01,-6.061856267119566155e+00,-3.528121346485705967e+00
0.000000000000000000e+00,1.260487518310546875e+02,-1.297212982177734375e+02,-3.166763877868652344e+01,1.039217252267769354e+01,-5.836709399489110162e+00,-3.406628193597319942e+00
0.000000000000000000e+00,1.265985031127929688e+02,-1.307852630615234375e+02,-3.191550445556640625e+01,1.060639469010432023e+01,-5.371556663796793529e+00,-3.198795102024293513e+00
0.000000000000000000e+00,1.271731033325195312e+02,-1.318347778320312500e+02,-3.212920379638671875e+01,1.088845934738067101e+01,-4.743791389879286946e+00,-2.977172548321085799e+00
0.000000000000000000e+00,1.277895126342773438e+02,-1.329013519287109375e+02,-3.231716918945312500e+01,1.117434778742597246e+01,-4.022013001422850564e+00,-2.756376731428735294e+00
0.000000000000000000e+00,1.284102172851562500e+02,-1.339225311279296875e+02,-3.247225952148437500e+01,1.140297880429099209e+01,-3.337135092588693119e+00,-2.559942972938537675e+00
0.000000000000000000e+00,1.290714874267578125e+02,-1.349604949951171875e+02,-3.260770034790039062e+01,1.157397253609641830e+01,-2.721650303325206188e+00,-2.378588624573458432e+00
0.000000000000000000e+00,1.297535705566406250e+02,-1.359845123291015625e+02,-3.272194290161132812e+01,1.168709586875328910e+01,-2.239749071322843843e+00,-2.219372378931132594e+00
0.000000000000000000e+00,1.304342803955078125e+02,-1.369655151367187500e+02,-3.281548309326171875e+01,1.175676811533408994e+01,-1.908656825592214279e+00,-2.084817436898777299e+00
0.000000000000000000e+00,1.311321868896484375e+02,-1.379344329833984375e+02,-3.289435195922851562e+01,1.180115808636902131e+01,-1.697260507462319268e+00,-1.966372362925091322e+00
0.000000000000000000e+00,1.318459777832031250e+02,-1.388918304443359375e+02,-3.296062850952148438e+01,1.183076328454475323e+01,-1.575777747695675579e+00,-1.861353389835050942e+00
0.000000000000000000e+00,1.325969390869140625e+02,-1.398668518066406250e+02,-3.301761627197265625e+01,1.185322164568067116e+01,-1.508042790313973924e+00,-1.764694509585283733e+00
0.000000000000000000e+00,1.333624572753906250e+02,-1.408310394287109375e+02,-3.306473159790039062e+01,1.187238755968736825e+01,-1.464873701333328171e+00,-1.678345949540039239e+00
0.000000000000000000e+00,1.341183471679687500e+02,-1.417571105957031250e+02,-3.310232162475585938e+01,1.189062252163266820e+01,-1.422928480662530859e+00,-1.602575115456444710e+00
0.000000000000000000e+00,1.348860015869140625e+02,-1.426741333007812500e+02,-3.313294982910156250e+01,1.190971675960330423e+01,-1.367706373944571840e+00,-1.534189845537849317e+00
0.000000000000000000e+00,1.356883239746093750e+02,-1.436100463867187500e+02,-3.315813827514648438e+01,1.193026230858897563e+01,-1.293171092189252303e+00,-1.470889835469606055e+00
0.000000000000000000e+00,1.364773406982421875e+02,-1.445101470947265625e+02,-3.317714309692382812e+01,1.195023328885153724e+01,-1.207295441230481270e+00,-1.415071991443060728e+00
0.000000000000000000e+00,1.373001403808593750e+02,-1.454294586181640625e+02,-3.319176101684570312e+01,1.196974675965099344e+01,-1.112519550877717478e+00,-1.363061055735512062e+00
0.000000000000000000e+00,1.381323394775390625e+02,-1.463409118652343750e+02,-3.320188522338867188e+01,1.198728282220387520e+01,-1.020382816634727075e+00,-1.315669956586726030e+00
0.000000000000000000e+00,1.389734039306640625e+02,-1.472447814941406250e+02,-3.320793533325195312e+01,1.200234914721938395e+01,-9.386796678695641383e-01,-1.272206520660410067e+00
0.000000000000000000e+00,1.398227844238281250e+02,-1.481413116455078125e+02,-3.321026229858398438e+01,1.201486871025333869e+01,-8.725850225431135421e-01,-1.232016103143845687e+00
0.000000000000000000e+00,1.406800994873046875e+02,-1.490307464599609375e+02,-3.320915985107421875e+01,1.202504317740742579e+01,-8.243493746038184078e-01,-1.194472424788470599e+00
0.000000000000000000e+00,1.415450134277343750e+02,-1.499131469726562500e+02,-3.320486068725585938e+01,1.203318903980389010e+01,-7.937578973035299690e-01,-1.158954371302406861e+00
0.000000000000000000e+00,1.424172973632812500e+02,-1.507886199951171875e+02,-3.319751739501953125e+01,1.203962785401165192e+01,-7.791239072569893231e-01,-1.124818774594406490e+00
0.000000000000000000e+00,1.432707214355468750e+02,-1.516317443847656250e+02,-3.318760299682617188e+01,1.204448595702307756e+01,-7.783996563237893795e-01,-1.092131849238338503e+00
0.000000000000000000e+00,1.441308135986328125e+02,-1.524683227539062500e+02,-3.317500686645507812e+01,1.204810296831070460e+01,-7.897413983977483731e-01,-1.059423926962685059e+00
0.000000000000000000e+00,1.449975738525390625e+02,-1.532980804443359375e+02,-3.315977859497070312e+01,1.205044677438224632e+01,-8.136521268628826853e-01,-1.025855253314133630e+00
0.000000000000000000e+00,1.458977050781250000e+02,-1.541455535888671875e+02,-3.314135360717773438e+01,1.205122801341765815e+01,-8.550101720558092033e-01,-9.889915842589236394e-01
0.000000000000000000e+00,1.467786560058593750e+02,-1.549602966308593750e+02,-3.312084960937500000e+01,1.204966632766036483e+01,-9.196005706424035253e-01,-9.486686375005994876e-01
0.000000000000000000e+00,1.476946563720703125e+02,-1.557905578613281250e+02,-3.309772872924804688e+01,1.203808395863453562e+01,-9.852767316188608682e-01,-1.060206087326736046e+00
0.000000000000000000e+00,1.485931091308593750e+02,-1.565886535644531250e+02,-3.308237075805664062e+01,1.203107235467800429e+01,-8.565453672111580374e-01,-1.502580565821134639e+00
0.000000000000000000e+00,1.495255584716796875e+02,-1.574107666015625000e+02,-3.307209777832031250e+01,1.205281927618942639e+01,-3.959299406239260577e-01,-2.019161522186409208e+00
0.000000000000000000e+00,1.504608154296875000e+02,-1.582450256347656250e+02,-3.307683563232421875e+01,1.210100229606669764e+01,3.879789502250612365e-01,-2.458096164621838220e+00
0.000000000000000000e+00,1.513642578125000000e+02,-1.590790100097656250e+02,-3.310481643676757812e+01,1.214266485031368958e+01,1.367996227129701925e+00,-2.610427233771288158e+00
0.000000000000000000e+00,1.522534179687500000e+02,-1.599466094970703125e+02,-3.315790939331054688e+01,1.210480144884373210e+01,2.478800250993555387e+00,-2.627968587639811560e+00
0.000000000000000000e+00,1.531422119140625000e+02,-1.608843383789062500e+02,-3.324180603027343750e+01,1.194559837361708610e+01,3.658547533029932630e+00,-2.609816376254656234e+00
0.000000000000000000e+00,1.539900665283203125e+02,-1.618732299804687500e+02,-3.335841751098632812e+01,1.167700532768410504e+01,4.769732790096742114e+00,-2.615323806062842316e+00
0.000000000000000000e+00,1.547861328125000000e+02,-1.629151306152343750e+02,-3.350527954101562500e+01,1.134251160573128203e+01,5.727290506683338833e+00,-2.689817643967532312e+00
0.000000000000000000e+00,1.555022888183593750e+02,-1.639754486083984375e+02,-3.367187118530273438e+01,1.101189488940139682e+01,6.476363813993664564e+00,-2.794120761580590084e+00
0.000000000000000000e+00,1.561605377197265625e+02,-1.650790405273437500e+02,-3.385252761840820312e+01,1.076464998279497109e+01,6.946171508134305839e+00,-2.906826478680103687e+00
0.000000000000000000e+00,1.567797393798828125e+02,-1.662551269531250000e+02,-3.404383087158203125e+01,1.070930950838160101e+01,7.041660588107863106e+00,-3.145492734943186708e+00
0.000000000000000000e+00,1.573420562744140625e+02,-1.674665832519531250e+02,-3.423809051513671875e+01,1.088713605701189024e+01,6.787048153231754810e+00,-3.394820322026898651e+00
0.000000000000000000e+00,1.578545989990234375e+02,-1.687071228027343750e+02,-3.442918014526367188e+01,1.126836060882982160e+01,6.195241974630240733e+00,-3.366481259195257980e+00
