t,  X,  Y,  Z,  X.1,  Y.1,  Z.1,  traj_id
0.000000000000000000e+00,1.132850723266601634e+00,-2.742754173278807994e-01,1.575813446044921573e+00,1.132850723266601634e+00,-2.742754173278807994e-01,1.575813446044921573e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.136086578369140732e+00,-2.832436370849608642e-01,1.549661636352538840e+00,1.136086578369140732e+00,-2.832436370849608642e-01,1.549661636352538840e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.139169921875000213e+00,-2.922682952880859553e-01,1.523439331054687873e+00,1.139169921875000213e+00,-2.922682952880859553e-01,1.523439331054687873e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.142105484008788752e+00,-3.013455581665039351e-01,1.497185554504393945e+00,1.142105484008788752e+00,-3.013455581665039351e-01,1.497185554504393945e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.144896697998046831e+00,-3.104722595214843839e-01,1.470937271118164080e+00,1.144896697998046831e+00,-3.104722595214843839e-01,1.470937271118164080e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.147545623779296697e+00,-3.196458244323730491e-01,1.444733848571777557e+00,1.147545623779296697e+00,-3.196458244323730491e-01,1.444733848571777557e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.150052337646484624e+00,-3.288642120361328081e-01,1.418617515563965092e+00,1.150052337646484624e+00,-3.288642120361328081e-01,1.418617515563965092e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.154563827514648366e+00,-3.471566390991210893e-01,1.367629623413086248e+00,1.154563827514648366e+00,-3.471566390991210893e-01,1.367629623413086248e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.156619720458984313e+00,-3.565031814575195246e-01,1.342172355651855220e+00,1.156619720458984313e+00,-3.565031814575195246e-01,1.342172355651855220e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.158518295288085920e+00,-3.658845138549804976e-01,1.316611862182617498e+00,1.158518295288085920e+00,-3.658845138549804976e-01,1.316611862182617498e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.161820068359375124e+00,-3.843060302734375155e-01,1.271740264892577743e+00,1.161820068359375124e+00,-3.843060302734375155e-01,1.271740264892577743e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.163342742919921680e+00,-3.940506362915039418e-01,1.254587745666504217e+00,1.163342742919921680e+00,-3.940506362915039418e-01,1.254587745666504217e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.164775848388671875e+00,-4.040276718139648171e-01,1.241302413940429616e+00,1.164775848388671875e+00,-4.040276718139648171e-01,1.241302413940429616e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.166134338378905788e+00,-4.142766189575193270e-01,1.231783905029296911e+00,1.166134338378905788e+00,-4.142766189575193270e-01,1.231783905029296911e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.167392883300780948e+00,-4.245171356201172252e-01,1.226026611328125293e+00,1.167392883300780948e+00,-4.245171356201172252e-01,1.226026611328125293e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.168638687133788601e+00,-4.353961563110351762e-01,1.223445854187011683e+00,1.168638687133788601e+00,-4.353961563110351762e-01,1.223445854187011683e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.169808425903320348e+00,-4.462911224365234131e-01,1.223877410888671857e+00,1.169808425903320348e+00,-4.462911224365234131e-01,1.223877410888671857e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.172064819335937536e+00,-4.691044998168942826e-01,1.231836090087890412e+00,1.172064819335937536e+00,-4.691044998168942826e-01,1.231836090087890412e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.173198699951171875e+00,-4.813901519775392046e-01,1.238736534118652033e+00,1.173198699951171875e+00,-4.813901519775392046e-01,1.238736534118652033e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.174320983886719016e+00,-4.940320587158201771e-01,1.246941375732422141e+00,1.174320983886719016e+00,-4.940320587158201771e-01,1.246941375732422141e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.175436706542968723e+00,-5.070223999023437678e-01,1.256041145324707342e+00,1.175436706542968723e+00,-5.070223999023437678e-01,1.256041145324707342e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.176548919677734339e+00,-5.203573226928710493e-01,1.265866355895995499e+00,1.176548919677734339e+00,-5.203573226928710493e-01,1.265866355895995499e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.177626495361328240e+00,-5.336111450195311079e-01,1.276036720275878666e+00,1.177626495361328240e+00,-5.336111450195311079e-01,1.276036720275878666e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.179839630126953143e+00,-5.617902755737305132e-01,1.299232978820801021e+00,1.179839630126953143e+00,-5.617902755737305132e-01,1.299232978820801021e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.180941848754882839e+00,-5.762656784057617054e-01,1.312152900695800817e+00,1.180941848754882839e+00,-5.762656784057617054e-01,1.312152900695800817e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.183103103637695108e+00,-6.054172134399413707e-01,1.340574073791503729e+00,1.183103103637695108e+00,-6.054172134399413707e-01,1.340574073791503729e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.186360168457031294e+00,-6.510461425781248757e-01,1.391856307983398322e+00,1.186360168457031294e+00,-6.510461425781248757e-01,1.391856307983398322e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.187436294555663796e+00,-6.664996337890625178e-01,1.410763664245605398e+00,1.187436294555663796e+00,-6.664996337890625178e-01,1.410763664245605398e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.189572525024414240e+00,-6.975800323486327503e-01,1.448157119750976163e+00,1.189572525024414240e+00,-6.975800323486327503e-01,1.448157119750976163e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.190633010864257546e+00,-7.131822204589843839e-01,1.466460685729980451e+00,1.190633010864257546e+00,-7.131822204589843839e-01,1.466460685729980451e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.191657714843750160e+00,-7.283560180664062633e-01,1.483986282348632502e+00,1.191657714843750160e+00,-7.283560180664062633e-01,1.483986282348632502e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.192678222656249565e+00,-7.435550689697265625e-01,1.501286544799804945e+00,1.192678222656249565e+00,-7.435550689697265625e-01,1.501286544799804945e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.193725204467773526e+00,-7.592366027832031516e-01,1.518885498046874893e+00,1.193725204467773526e+00,-7.592366027832031516e-01,1.518885498046874893e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.194768371582031419e+00,-7.749368286132812811e-01,1.536264381408691371e+00,1.194768371582031419e+00,-7.749368286132812811e-01,1.536264381408691371e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.195807571411132919e+00,-7.906526947021484952e-01,1.553430747985839577e+00,1.195807571411132919e+00,-7.906526947021484952e-01,1.553430747985839577e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.197845764160156090e+00,-8.216583251953123446e-01,1.586658782958984881e+00,1.197845764160156090e+00,-8.216583251953123446e-01,1.586658782958984881e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.198844909667968750e+00,-8.369440460205078702e-01,1.602739334106445090e+00,1.198844909667968750e+00,-8.369440460205078702e-01,1.602739334106445090e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.199871520996093510e+00,-8.527007293701170942e-01,1.619112968444824441e+00,1.199871520996093510e+00,-8.527007293701170942e-01,1.619112968444824441e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.200865478515624751e+00,-8.680008697509764559e-01,1.634817924499511799e+00,1.200865478515624751e+00,-8.680008697509764559e-01,1.634817924499511799e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.201887054443359304e+00,-8.837702178955078036e-01,1.650805091857910023e+00,1.201887054443359304e+00,-8.837702178955078036e-01,1.650805091857910023e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.204907989501953214e+00,-9.306423187255860041e-01,1.697121276855468652e+00,1.204907989501953214e+00,-9.306423187255860041e-01,1.697121276855468652e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.205920867919921591e+00,-9.464280700683591618e-01,1.712303352355956765e+00,1.205920867919921591e+00,-9.464280700683591618e-01,1.712303352355956765e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.206932296752929679e+00,-9.622166442871088465e-01,1.727268791198730780e+00,1.206932296752929679e+00,-9.622166442871088465e-01,1.727268791198730780e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.207941360473632875e+00,-9.780078125000000178e-01,1.742008323669433478e+00,1.207941360473632875e+00,-9.780078125000000178e-01,1.742008323669433478e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.208948745727538965e+00,-9.938013458251951926e-01,1.756510047912597683e+00,1.208948745727538965e+00,-9.938013458251951926e-01,1.756510047912597683e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.209955139160155957e+00,-1.009596939086913947e+00,1.770759773254394487e+00,1.209955139160155957e+00,-1.009596939086913947e+00,1.770759773254394487e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.211961746215820535e+00,-1.041193008422851562e+00,1.798427352905272780e+00,1.211961746215820535e+00,-1.041193008422851562e+00,1.798427352905272780e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.212933578491210751e+00,-1.056528320312500213e+00,1.811412849426268901e+00,1.212933578491210751e+00,-1.056528320312500213e+00,1.811412849426268901e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.213903579711913983e+00,-1.071863632202148420e+00,1.824058113098144807e+00,1.213903579711913983e+00,-1.071863632202148420e+00,1.824058113098144807e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.214872436523437571e+00,-1.087197570800781055e+00,1.836316566467284694e+00,1.214872436523437571e+00,-1.087197570800781055e+00,1.836316566467284694e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.215868530273437553e+00,-1.102994842529296804e+00,1.848479804992675612e+00,1.215868530273437553e+00,-1.102994842529296804e+00,1.848479804992675612e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.216862792968750107e+00,-1.118789291381836026e+00,1.860070381164550479e+00,1.216862792968750107e+00,-1.118789291381836026e+00,1.860070381164550479e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.217854843139648091e+00,-1.134576721191405957e+00,1.870927047729491921e+00,1.217854843139648091e+00,-1.134576721191405957e+00,1.870927047729491921e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.219832000732421484e+00,-1.166111526489257422e+00,1.889463729858398500e+00,1.219832000732421484e+00,-1.166111526489257422e+00,1.889463729858398500e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.220867538452148349e+00,-1.181860961914062313e+00,1.897942657470703232e+00,1.220867538452148349e+00,-1.181860961914062313e+00,1.897942657470703232e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.222070388793945472e+00,-1.197567901611328089e+00,1.907368240356444700e+00,1.222070388793945472e+00,-1.197567901611328089e+00,1.907368240356444700e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.223545227050781170e+00,-1.212700729370117303e+00,1.918156356811523189e+00,1.223545227050781170e+00,-1.212700729370117303e+00,1.918156356811523189e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.225531234741210840e+00,-1.228074493408203294e+00,1.931283874511718457e+00,1.225531234741210840e+00,-1.228074493408203294e+00,1.931283874511718457e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.228115234374999920e+00,-1.243113174438476687e+00,1.946652832031249503e+00,1.228115234374999920e+00,-1.243113174438476687e+00,1.946652832031249503e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.231353225708007981e+00,-1.257716293334960822e+00,1.964144668579101305e+00,1.231353225708007981e+00,-1.257716293334960822e+00,1.964144668579101305e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.235249710083007768e+00,-1.271806259155273455e+00,1.983644714355468297e+00,1.235249710083007768e+00,-1.271806259155273455e+00,1.983644714355468297e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.244792327880859251e+00,-1.298345489501953498e+00,2.026563491821288920e+00,1.244792327880859251e+00,-1.298345489501953498e+00,2.026563491821288920e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.250079040527343643e+00,-1.310526275634765536e+00,2.047231979370117472e+00,1.250079040527343643e+00,-1.310526275634765536e+00,2.047231979370117472e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.255650024414062482e+00,-1.322362670898437509e+00,2.066095046997069140e+00,1.255650024414062482e+00,-1.322362670898437509e+00,2.066095046997069140e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.261636123657226438e+00,-1.334245147705078072e+00,2.083166885375976385e+00,1.261636123657226438e+00,-1.334245147705078072e+00,2.083166885375976385e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.267655944824218839e+00,-1.345504608154296733e+00,2.097298736572265732e+00,1.267655944824218839e+00,-1.345504608154296733e+00,2.097298736572265732e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.274061126708984304e+00,-1.356841125488281508e+00,2.109443664550780806e+00,1.274061126708984304e+00,-1.356841125488281508e+00,2.109443664550780806e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.280666503906249920e+00,-1.367923583984375080e+00,2.119359970092772993e+00,1.280666503906249920e+00,-1.367923583984375080e+00,2.119359970092772993e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.287468719482421919e+00,-1.378763885498046404e+00,2.127317962646484428e+00,1.287468719482421919e+00,-1.378763885498046404e+00,2.127317962646484428e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.294255828857421964e+00,-1.389066162109374725e+00,2.133424301147460955e+00,1.294255828857421964e+00,-1.389066162109374725e+00,2.133424301147460955e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.301433868408203187e+00,-1.399468231201171919e+00,2.138293075561523704e+00,1.301433868408203187e+00,-1.399468231201171919e+00,2.138293075561523704e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.308793029785155992e+00,-1.409668731689452947e+00,2.141934814453124947e+00,1.308793029785155992e+00,-1.409668731689452947e+00,2.141934814453124947e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.316324768066406303e+00,-1.419681091308593546e+00,2.144540176391600994e+00,1.316324768066406303e+00,-1.419681091308593546e+00,2.144540176391600994e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.324020080566406188e+00,-1.429519042968750320e+00,2.146267547607421555e+00,1.324020080566406188e+00,-1.429519042968750320e+00,2.146267547607421555e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.331870422363281570e+00,-1.439194641113281214e+00,2.147250366210937678e+00,1.331870422363281570e+00,-1.439194641113281214e+00,2.147250366210937678e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.339629821777343910e+00,-1.448440856933593368e+00,2.147597122192382191e+00,1.339629821777343910e+00,-1.448440856933593368e+00,2.147597122192382191e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.347759246826172097e+00,-1.457827453613281143e+00,2.147419281005859215e+00,1.347759246826172097e+00,-1.457827453613281143e+00,2.147419281005859215e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.356018524169921857e+00,-1.467080841064453134e+00,2.146773147583008079e+00,1.356018524169921857e+00,-1.467080841064453134e+00,2.146773147583008079e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.364399414062499982e+00,-1.476208343505858833e+00,2.145720748901366992e+00,1.364399414062499982e+00,-1.476208343505858833e+00,2.145720748901366992e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.372895660400390350e+00,-1.485216674804687553e+00,2.144313812255859819e+00,1.372895660400390350e+00,-1.485216674804687553e+00,2.144313812255859819e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.381246032714843697e+00,-1.493851165771484357e+00,2.142649383544922070e+00,1.381246032714843697e+00,-1.493851165771484357e+00,2.142649383544922070e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.389951324462890936e+00,-1.502639923095703045e+00,2.140660400390624662e+00,1.389951324462890936e+00,-1.502639923095703045e+00,2.140660400390624662e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.398495330810546999e+00,-1.511069335937500258e+00,2.138491744995116850e+00,1.398495330810546999e+00,-1.511069335937500258e+00,2.138491744995116850e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.407391815185546902e+00,-1.519653320312499334e+00,2.136034698486328320e+00,1.407391815185546902e+00,-1.519653320312499334e+00,2.136034698486328320e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.416114349365234615e+00,-1.527888793945312296e+00,2.133453598022459818e+00,1.416114349365234615e+00,-1.527888793945312296e+00,2.133453598022459818e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.425190277099609437e+00,-1.536275787353515554e+00,2.130608139038085547e+00,1.425190277099609437e+00,-1.536275787353515554e+00,2.130608139038085547e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.434354858398437571e+00,-1.544563140869140261e+00,2.127588043212889968e+00,1.434354858398437571e+00,-1.544563140869140261e+00,2.127588043212889968e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.443334197998046298e+00,-1.552509002685547035e+00,2.124502944946288885e+00,1.443334197998046298e+00,-1.552509002685547035e+00,2.124502944946288885e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.452674102783203303e+00,-1.560590972900390616e+00,2.121181869506835849e+00,1.452674102783203303e+00,-1.560590972900390616e+00,2.121181869506835849e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.471365356445311967e+00,-1.576169586181640936e+00,2.114338302612304599e+00,1.471365356445311967e+00,-1.576169586181640936e+00,2.114338302612304599e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.480736694335937242e+00,-1.583634185791015669e+00,2.111024780273436985e+00,1.480736694335937242e+00,-1.583634185791015669e+00,2.111024780273436985e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.490522308349609082e+00,-1.591153411865234402e+00,2.107757492065429616e+00,1.490522308349609082e+00,-1.591153411865234402e+00,2.107757492065429616e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.500087585449218830e+00,-1.598341979980468786e+00,2.103763275146484535e+00,1.500087585449218830e+00,-1.598341979980468786e+00,2.103763275146484535e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.509964447021484579e+00,-1.605708465576171973e+00,2.099053573608398615e+00,1.509964447021484579e+00,-1.605708465576171973e+00,2.099053573608398615e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.547600250244140607e+00,-1.636464080810547062e+00,2.095624237060546236e+00,1.547600250244140607e+00,-1.636464080810547062e+00,2.095624237060546236e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.556033630371093768e+00,-1.644947357177734437e+00,2.100563278198242401e+00,1.556033630371093768e+00,-1.644947357177734437e+00,2.100563278198242401e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.563951568603515252e+00,-1.653891906738281126e+00,2.107521057128906250e+00,1.563951568603515252e+00,-1.653891906738281126e+00,2.107521057128906250e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.571502990722656090e+00,-1.663596954345702539e+00,2.116579513549804670e+00,1.571502990722656090e+00,-1.663596954345702539e+00,2.116579513549804670e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.578198089599609499e+00,-1.673479614257812331e+00,2.126976242065429457e+00,1.578198089599609499e+00,-1.673479614257812331e+00,2.126976242065429457e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.584438171386718830e+00,-1.684092407226562615e+00,2.138779220581054297e+00,1.584438171386718830e+00,-1.684092407226562615e+00,2.138779220581054297e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.589887847900390616e+00,-1.694750976562499512e+00,2.150679244995117312e+00,1.589887847900390616e+00,-1.694750976562499512e+00,2.150679244995117312e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.594902343750000284e+00,-1.705631866455078249e+00,2.161387023925780859e+00,1.594902343750000284e+00,-1.705631866455078249e+00,2.161387023925780859e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.599616546630859171e+00,-1.716636047363281570e+00,2.169711227416991850e+00,1.599616546630859171e+00,-1.716636047363281570e+00,2.169711227416991850e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.612327117919921893e+00,-1.750531921386718759e+00,2.181289215087890199e+00,1.612327117919921893e+00,-1.750531921386718759e+00,2.181289215087890199e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.616150512695312402e+00,-1.762212982177734366e+00,2.181597290039062553e+00,1.616150512695312402e+00,-1.762212982177734366e+00,2.181597290039062553e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.619743804931640607e+00,-1.773959655761718768e+00,2.180591583251952681e+00,1.619743804931640607e+00,-1.773959655761718768e+00,2.180591583251952681e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.623027191162109251e+00,-1.785417175292969061e+00,2.178605804443359162e+00,1.623027191162109251e+00,-1.785417175292969061e+00,2.178605804443359162e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.626217651367187322e+00,-1.797273864746093519e+00,2.175732192993164560e+00,1.626217651367187322e+00,-1.797273864746093519e+00,2.175732192993164560e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.629231414794922062e+00,-1.809177703857420827e+00,2.172194137573242312e+00,1.629231414794922062e+00,-1.809177703857420827e+00,2.172194137573242312e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.632087860107421351e+00,-1.821123046874999929e+00,2.168133773803710973e+00,1.632087860107421351e+00,-1.821123046874999929e+00,2.168133773803710973e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.634726409912109046e+00,-1.832752532958983993e+00,2.163801040649414809e+00,1.634726409912109046e+00,-1.832752532958983993e+00,2.163801040649414809e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.637324218749999671e+00,-1.844765930175780833e+00,2.159019012451171449e+00,1.637324218749999671e+00,-1.844765930175780833e+00,2.159019012451171449e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.639813995361328436e+00,-1.856808013916015909e+00,2.153984527587890607e+00,1.639813995361328436e+00,-1.856808013916015909e+00,2.153984527587890607e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.642139587402343670e+00,-1.868519439697265305e+00,2.148907928466796680e+00,1.642139587402343670e+00,-1.868519439697265305e+00,2.148907928466796680e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.646696166992187349e+00,-1.892713165283203214e+00,2.138009033203124964e+00,1.646696166992187349e+00,-1.892713165283203214e+00,2.138009033203124964e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.650995025634765412e+00,-1.916971282958984002e+00,2.126704559326172195e+00,1.650995025634765412e+00,-1.916971282958984002e+00,2.126704559326172195e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.653066711425781099e+00,-1.929119720458984055e+00,2.120946807861328054e+00,1.653066711425781099e+00,-1.929119720458984055e+00,2.120946807861328054e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.655094604492187704e+00,-1.941278381347655957e+00,2.115136184692382848e+00,1.655094604492187704e+00,-1.941278381347655957e+00,2.115136184692382848e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.657026062011718537e+00,-1.953088531494140856e+00,2.109455566406249538e+00,1.657026062011718537e+00,-1.953088531494140856e+00,2.109455566406249538e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.660909423828125231e+00,-1.977446441650390296e+00,2.097650070190429705e+00,1.660909423828125231e+00,-1.977446441650390296e+00,2.097650070190429705e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.662754821777343794e+00,-1.989276123046874734e+00,2.091883621215820277e+00,1.662754821777343794e+00,-1.989276123046874734e+00,2.091883621215820277e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.664578704833984180e+00,-2.001110382080077077e+00,2.086097946166992401e+00,1.664578704833984180e+00,-2.001110382080077077e+00,2.086097946166992401e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.668226776123046484e+00,-2.025150451660156392e+00,2.074304580688476562e+00,1.668226776123046484e+00,-2.025150451660156392e+00,2.074304580688476562e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.670054168701171404e+00,-2.037354583740234482e+00,2.068300552368163903e+00,1.670054168701171404e+00,-2.037354583740234482e+00,2.068300552368163903e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.671868591308593555e+00,-2.049561920166016016e+00,2.062286224365234677e+00,1.671868591308593555e+00,-2.049561920166016016e+00,2.062286224365234677e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.675357971191405948e+00,-2.073265533447265607e+00,2.050586013793945117e+00,1.675357971191405948e+00,-2.073265533447265607e+00,2.050586013793945117e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.678865203857421884e+00,-2.097333984375000071e+00,2.038680725097656410e+00,1.678865203857421884e+00,-2.097333984375000071e+00,2.038680725097656410e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.680633697509765545e+00,-2.109551696777343999e+00,2.032632522583007972e+00,1.680633697509765545e+00,-2.109551696777343999e+00,2.032632522583007972e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.682396087646484295e+00,-2.121769409179687926e+00,2.026578140258788796e+00,1.682396087646484295e+00,-2.121769409179687926e+00,2.026578140258788796e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.684153137207030859e+00,-2.133987121582031410e+00,2.020520095825195206e+00,1.684153137207030859e+00,-2.133987121582031410e+00,2.020520095825195206e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.685905609130859295e+00,-2.146204833984374893e+00,2.014457931518554012e+00,1.685905609130859295e+00,-2.146204833984374893e+00,2.014457931518554012e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.687602539062499574e+00,-2.158066558837890447e+00,2.008572692871092968e+00,1.687602539062499574e+00,-2.158066558837890447e+00,2.008572692871092968e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.689295196533203036e+00,-2.169929962158203107e+00,2.002681274414062518e+00,1.689295196533203036e+00,-2.169929962158203107e+00,2.002681274414062518e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.691037139892577867e+00,-2.182152862548827787e+00,1.996611328124999973e+00,1.691037139892577867e+00,-2.182152862548827787e+00,1.996611328124999973e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.692775115966796751e+00,-2.194375762939452912e+00,1.990538864135742436e+00,1.692775115966796751e+00,-2.194375762939452912e+00,1.990538864135742436e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.694460906982421911e+00,-2.206239166259765128e+00,1.984639892578125231e+00,1.694460906982421911e+00,-2.206239166259765128e+00,1.984639892578125231e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.696193695068359153e+00,-2.218462066650390252e+00,1.978562164306640891e+00,1.696193695068359153e+00,-2.218462066650390252e+00,1.978562164306640891e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.697926483154296839e+00,-2.230684967041015820e+00,1.972484436035156108e+00,1.697926483154296839e+00,-2.230684967041015820e+00,1.972484436035156108e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.699656829833984251e+00,-2.242907867431641389e+00,1.966402816772460316e+00,1.699656829833984251e+00,-2.242907867431641389e+00,1.966402816772460316e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.701333618164062367e+00,-2.254771270751952716e+00,1.960496292114257688e+00,1.701333618164062367e+00,-2.254771270751952716e+00,1.960496292114257688e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.706464385986328436e+00,-2.291080474853516513e+00,1.942418746948242791e+00,1.706464385986328436e+00,-2.291080474853516513e+00,1.942418746948242791e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.708186798095703063e+00,-2.303303375244140749e+00,1.936329345703124760e+00,1.708186798095703063e+00,-2.303303375244140749e+00,1.936329345703124760e+00,2.000000000000000000e+00
