t,X,Y,Z,V_X,V_Y,V_Z
0.000000000000000000e+00,1.683617553710937500e+02,-2.264419250488281250e+02,-3.194352912902832031e+01,1.380525701185717935e+01,2.979478564515503081e-02,-1.593147326618116644e+00
0.000000000000000000e+00,1.685339050292968750e+02,-2.278070220947265625e+02,-3.192698478698730469e+01,1.380555919337301418e+01,2.686828939876662048e-02,-1.590532159155050529e+00
0.000000000000000000e+00,1.687108154296875000e+02,-2.292134857177734375e+02,-3.190969085693359375e+01,1.380584774625609867e+01,2.391921895956361510e-02,-1.587942236560527576e+00
0.000000000000000000e+00,1.688875885009765625e+02,-2.306199493408203125e+02,-3.189215278625488281e+01,1.380611735356667324e+01,2.108592099246209273e-02,-1.585422005222912656e+00
0.000000000000000000e+00,1.690639801025390625e+02,-2.320264129638671875e+02,-3.187436866760253906e+01,1.380637042854438334e+01,1.841942100807347771e-02,-1.582954509306637059e+00
0.000000000000000000e+00,1.692351837158203125e+02,-2.333915100097656250e+02,-3.185687446594238281e+01,1.380660425293903515e+01,1.605895824068781508e-02,-1.580592874081015786e+00
0.000000000000000000e+00,1.694111633300781250e+02,-2.347979736328125000e+02,-3.183861541748046875e+01,1.380683557132365635e+01,1.393421155498231201e-02,-1.578206801987345642e+00
0.000000000000000000e+00,1.695870361328125000e+02,-2.362044372558593750e+02,-3.182011604309082031e+01,1.380705755485065467e+01,1.212827829202378638e-02,-1.575845228848035129e+00
0.000000000000000000e+00,1.697629089355468750e+02,-2.376109008789062500e+02,-3.180137825012207031e+01,1.380727093401297623e+01,1.060431866779865118e-02,-1.573505369935450870e+00
0.000000000000000000e+00,1.699334564208984375e+02,-2.389759979248046875e+02,-3.178296852111816406e+01,1.380747464949649128e+01,9.377102828380223798e-03,-1.571253202910527280e+00
0.000000000000000000e+00,1.701088104248046875e+02,-2.403824615478515625e+02,-3.176375961303710938e+01,1.380767854729528210e+01,8.346918721838569866e-03,-1.568939389167752108e+00
0.000000000000000000e+00,1.702790069580078125e+02,-2.417475585937500000e+02,-3.174488639831542969e+01,1.380787157286604128e+01,7.501464756647813203e-03,-1.566714225738109922e+00
0.000000000000000000e+00,1.704492034912109375e+02,-2.431126556396484375e+02,-3.172578620910644531e+01,1.380806424803469667e+01,6.762433977661075346e-03,-1.564504106993930943e+00
0.000000000000000000e+00,1.706245574951171875e+02,-2.445191192626953125e+02,-3.170586967468261719e+01,1.380825973654105709e+01,6.050334186977757156e-03,-1.562199185996189010e+00
0.000000000000000000e+00,1.707999114990234375e+02,-2.459255828857421875e+02,-3.168570899963378906e+01,1.380845528025387026e+01,5.395782716449915029e-03,-1.559887493033802475e+00
0.000000000000000000e+00,1.709752044677734375e+02,-2.473320465087890625e+02,-3.166530227661132812e+01,1.380864805384730687e+01,4.766312586943044494e-03,-1.557564472555366564e+00
0.000000000000000000e+00,1.711500396728515625e+02,-2.487385101318359375e+02,-3.164464378356933594e+01,1.380884192511617137e+01,4.202436586551172581e-03,-1.555226889280093117e+00
0.000000000000000000e+00,1.713248748779296875e+02,-2.501449737548828125e+02,-3.162373161315917969e+01,1.380903821047989233e+01,3.698187734568314511e-03,-1.552866050927655728e+00
0.000000000000000000e+00,1.714997100830078125e+02,-2.515514373779296875e+02,-3.160256576538085938e+01,1.380923181147617740e+01,3.250474451452767255e-03,-1.550481175363009667e+00
0.000000000000000000e+00,1.716745452880859375e+02,-2.529579010009765625e+02,-3.158113670349121094e+01,1.380942869625379288e+01,2.894008877095011201e-03,-1.548065346654579510e+00
0.000000000000000000e+00,1.718493804931640625e+02,-2.543643646240234375e+02,-3.155944061279296875e+01,1.380962757828313592e+01,2.623593431295034861e-03,-1.545600978046628216e+00
0.000000000000000000e+00,1.720242156982421875e+02,-2.557708282470703125e+02,-3.153747749328613281e+01,1.380982734606121198e+01,2.344710319979625979e-03,-1.543077113092605535e+00
0.000000000000000000e+00,1.721990509033203125e+02,-2.571768493652343750e+02,-3.151524734497070312e+01,1.381002967763524580e+01,2.076435639381202236e-03,-1.540467820315972070e+00
0.000000000000000000e+00,1.723687438964843750e+02,-2.585414428710937500e+02,-3.149340057373046875e+01,1.381022703359530723e+01,1.844412339171874748e-03,-1.537810575828820081e+00
0.000000000000000000e+00,1.725384368896484375e+02,-2.599060363769531250e+02,-3.147128868103027344e+01,1.381042844108978151e+01,1.636716059379317301e-03,-1.535113369152969476e+00
0.000000000000000000e+00,1.727081298828125000e+02,-2.612706298828125000e+02,-3.144891166687011719e+01,1.381063116133955049e+01,1.450251651302636446e-03,-1.532371877356047962e+00
0.000000000000000000e+00,1.728778228759765625e+02,-2.626352233886718750e+02,-3.142625236511230469e+01,1.381083864376324755e+01,1.289431415601782760e-03,-1.529586427649754832e+00
0.000000000000000000e+00,1.730475158691406250e+02,-2.639998168945312500e+02,-3.140331649780273438e+01,1.381104896076246646e+01,1.172110077797938743e-03,-1.526755235899989405e+00
0.000000000000000000e+00,1.732223510742187500e+02,-2.654057617187500000e+02,-3.137938690185546875e+01,1.381126761930354618e+01,1.106244499552211380e-03,-1.523820963457105382e+00
0.000000000000000000e+00,1.733971862792968750e+02,-2.668117065429687500e+02,-3.135514640808105469e+01,1.381149099578777495e+01,1.052450111620473194e-03,-1.520823179352440491e+00
0.000000000000000000e+00,1.735720214843750000e+02,-2.682176513671875000e+02,-3.133058357238769531e+01,1.381171339845775670e+01,1.008081713752773112e-03,-1.517758894333949726e+00
0.000000000000000000e+00,1.737417144775390625e+02,-2.695822448730468750e+02,-3.130643272399902344e+01,1.381193598116790788e+01,9.720933641732543151e-04,-1.514703617614540754e+00
0.000000000000000000e+00,1.739165496826171875e+02,-2.709881896972656250e+02,-3.128121566772460938e+01,1.381217423576283210e+01,9.400832189037089393e-04,-1.511504825904677496e+00
0.000000000000000000e+00,1.740862426757812500e+02,-2.723527832031250000e+02,-3.125641822814941406e+01,1.381240593965583763e+01,9.147965845688332820e-04,-1.508319873435486347e+00
0.000000000000000000e+00,1.742559356689453125e+02,-2.737173767089843750e+02,-3.123128890991210938e+01,1.381264378827594363e+01,8.920983458553521928e-04,-1.505074340354196405e+00
0.000000000000000000e+00,1.744256286621093750e+02,-2.750819702148437500e+02,-3.120581626892089844e+01,1.381288676146995975e+01,8.715309782116875681e-04,-1.501767960018075110e+00
0.000000000000000000e+00,1.745953216552734375e+02,-2.764465637207031250e+02,-3.117999839782714844e+01,1.381313639767884638e+01,8.517570503379090496e-04,-1.498402504481918918e+00
0.000000000000000000e+00,1.747650146484375000e+02,-2.778111572265625000e+02,-3.115381813049316406e+01,1.381339197873319335e+01,8.324904461938231748e-04,-1.494976265073541644e+00
0.000000000000000000e+00,1.749395751953125000e+02,-2.792171020507812500e+02,-3.112645339965820312e+01,1.381365613092643585e+01,8.155007896881727447e-04,-1.491300763861568512e+00
0.000000000000000000e+00,1.751087646484375000e+02,-2.805816955566406250e+02,-3.109950828552246094e+01,1.381391811022847804e+01,8.117239560929689901e-04,-1.487728685159732445e+00
0.000000000000000000e+00,1.752830810546875000e+02,-2.819876403808593750e+02,-3.107133483886718750e+01,1.381419789877114290e+01,8.006961091062692049e-04,-1.483857246089079318e+00
0.000000000000000000e+00,1.754573974609375000e+02,-2.833935852050781250e+02,-3.104273033142089844e+01,1.381448458227037435e+01,7.854748245428311293e-04,-1.479854697188398793e+00
0.000000000000000000e+00,1.756265869140625000e+02,-2.847581787109375000e+02,-3.101453781127929688e+01,1.381476820463853628e+01,7.212921699260022024e-04,-1.475916539131262084e+00
0.000000000000000000e+00,1.757957763671875000e+02,-2.861227722167968750e+02,-3.098590660095214844e+01,1.381506152542335286e+01,6.036923724206388897e-04,-1.471660037019704603e+00
0.000000000000000000e+00,1.759700927734375000e+02,-2.875287170410156250e+02,-3.095593643188476562e+01,1.381536948178401047e+01,4.722327262838277306e-04,-1.467007535278816555e+00
0.000000000000000000e+00,1.761444091796875000e+02,-2.889346618652343750e+02,-3.092546463012695312e+01,1.381568753919912673e+01,3.171270316242313925e-04,-1.462170524272005778e+00
0.000000000000000000e+00,1.763135986328125000e+02,-2.902992553710937500e+02,-3.089539146423339844e+01,1.381600724767180566e+01,1.752846214611025744e-04,-1.457183746508856848e+00
0.000000000000000000e+00,1.764879150390625000e+02,-2.917052001953125000e+02,-3.086387062072753906e+01,1.381634267612801281e+01,4.089663200890214512e-05,-1.451921652227412540e+00
0.000000000000000000e+00,1.766571044921875000e+02,-2.930697937011718750e+02,-3.083274078369140625e+01,1.381667725388487256e+01,-7.905411351227797923e-05,-1.446499726074159220e+00
0.000000000000000000e+00,1.768314208984375000e+02,-2.944757385253906250e+02,-3.080008125305175781e+01,1.381703551791152940e+01,-1.919310069053992152e-04,-1.440741685187410415e+00
0.000000000000000000e+00,1.770057373046875000e+02,-2.958816833496093750e+02,-3.076679420471191406e+01,1.381740646227703095e+01,-2.942496980979925070e-04,-1.434687913099871537e+00
0.000000000000000000e+00,1.771800537109375000e+02,-2.972876281738281250e+02,-3.073284912109375000e+01,1.381779151035998154e+01,-3.817201619948917823e-04,-1.428305912596950167e+00
0.000000000000000000e+00,1.773492431640625000e+02,-2.986522216796875000e+02,-3.069924354553222656e+01,1.381817870463156517e+01,-4.592068109969815737e-04,-1.421687609047944889e+00
0.000000000000000000e+00,1.775184326171875000e+02,-3.000168151855468750e+02,-3.066494369506835938e+01,1.381857606159318586e+01,-5.286504874870701087e-04,-1.414698518371412916e+00
0.000000000000000000e+00,1.776927490234375000e+02,-3.014227600097656250e+02,-3.062882995605468750e+01,1.381900577535447283e+01,-5.982238515507276588e-04,-1.407102323893811402e+00
0.000000000000000000e+00,1.778670654296875000e+02,-3.028287048339843750e+02,-3.059188270568847656e+01,1.381945425474683020e+01,-6.909072281233719082e-04,-1.398967546896639824e+00
0.000000000000000000e+00,1.780413818359375000e+02,-3.042346496582031250e+02,-3.055403327941894531e+01,1.381992220815407890e+01,-8.054302512157107685e-04,-1.390210111595011400e+00
0.000000000000000000e+00,1.782105712890625000e+02,-3.055989990234375000e+02,-3.051637077331542969e+01,1.382040349891471820e+01,-9.189750485827374860e-04,-1.381009948006421961e+00
0.000000000000000000e+00,1.783848876953125000e+02,-3.070039062500000000e+02,-3.047652244567871094e+01,1.382092356268791278e+01,-1.079257113551612690e-03,-1.370696947772910956e+00
0.000000000000000000e+00,1.785592041015625000e+02,-3.084088134765625000e+02,-3.043551063537597656e+01,1.382147128025422234e+01,-1.230274581637935682e-03,-1.359341314569514569e+00
0.000000000000000000e+00,1.787335205078125000e+02,-3.098137207031250000e+02,-3.039320945739746094e+01,1.382205297533626620e+01,-1.429218430547329888e-03,-1.346682637949733863e+00
0.000000000000000000e+00,1.789078369140625000e+02,-3.112186279296875000e+02,-3.034945297241210938e+01,1.382267573695782659e+01,-1.632640807655683091e-03,-1.332353692316300631e+00
0.000000000000000000e+00,1.790770263671875000e+02,-3.125822143554687500e+02,-3.030540275573730469e+01,1.382332623007142303e+01,-1.847965367320014707e-03,-1.316585386853347028e+00
0.000000000000000000e+00,1.792513427734375000e+02,-3.139871215820312500e+02,-3.025809288024902344e+01,1.382404713749800607e+01,-2.125601317914949107e-03,-1.297171976465108623e+00
0.000000000000000000e+00,1.794256591796875000e+02,-3.153920288085937500e+02,-3.020843124389648438e+01,1.382482985614032600e+01,-2.533891651501640752e-03,-1.273262430445373905e+00
0.000000000000000000e+00,1.795999755859375000e+02,-3.167959289550781250e+02,-3.015576362609863281e+01,1.382569261016733719e+01,-3.160212651145855034e-03,-1.241962799923809868e+00
0.000000000000000000e+00,1.797691650390625000e+02,-3.181585083007812500e+02,-3.010072708129882812e+01,1.382719910429220356e+01,-6.019606295019741538e-03,-1.194819654188272517e+00
0.000000000000000000e+00,1.799439697265625000e+02,-3.195588684082031250e+02,-3.001903152465820312e+01,1.383460654672370005e+01,-1.674773253355601454e-01,-2.713907136619309046e-01
0.000000000000000000e+00,1.801225891113281250e+02,-3.209510192871093750e+02,-2.989350891113281250e+01,1.375211394286059630e+01,-4.576212752942625528e-01,9.106729349381905703e-01
0.000000000000000000e+00,1.803045196533203125e+02,-3.222908630371093750e+02,-2.973056793212890625e+01,1.353043501201821286e+01,-8.312774167615648579e-01,2.136440896578155169e+00
0.000000000000000000e+00,1.805166015625000000e+02,-3.236518859863281250e+02,-2.955403709411621094e+01,1.317904828187844757e+01,-1.310650083854745240e+00,2.524252472566543393e+00
0.000000000000000000e+00,1.807785949707031250e+02,-3.249790344238281250e+02,-2.942073440551757812e+01,1.275713568082543681e+01,-1.868292476891929788e+00,2.609359103205041830e+00
0.000000000000000000e+00,1.811012115478515625e+02,-3.262594299316406250e+02,-2.933698081970214844e+01,1.228558271894779708e+01,-2.444132007302803444e+00,2.554501807879470121e+00
0.000000000000000000e+00,1.814744110107421875e+02,-3.274488220214843750e+02,-2.929829025268554688e+01,1.179900444758251510e+01,-2.980292513186354242e+00,2.425805659004801829e+00
0.000000000000000000e+00,1.819190979003906250e+02,-3.286123352050781250e+02,-2.929824447631835938e+01,1.129014469572978641e+01,-3.451990603492558041e+00,2.227303502283534797e+00
0.000000000000000000e+00,1.824209136962890625e+02,-3.297074279785156250e+02,-2.933583641052246094e+01,1.079012678963452565e+01,-3.819249719808135879e+00,1.992834418668151697e+00
0.000000000000000000e+00,1.829744110107421875e+02,-3.307296752929687500e+02,-2.940923881530761719e+01,1.031049253980726732e+01,-4.080431100525124144e+00,1.736126970459778818e+00
0.000000000000000000e+00,1.835736846923828125e+02,-3.316758728027343750e+02,-2.951647758483886719e+01,9.895243315682748175e+00,-4.249063535340070530e+00,1.325130269673257200e+00
0.000000000000000000e+00,1.842061004638671875e+02,-3.325581665039062500e+02,-2.963094329833984375e+01,9.553110357033059330e+00,-4.336404028808717115e+00,1.222607913691077020e+00
0.000000000000000000e+00,1.848601837158203125e+02,-3.333931579589843750e+02,-2.972174072265625000e+01,9.304184558550977258e+00,-4.292750163308737044e+00,1.221095128339902081e+00
0.000000000000000000e+00,1.855334014892578125e+02,-3.341854553222656250e+02,-2.978138160705566406e+01,9.155193115705895224e+00,-4.099538192029715589e+00,1.235319553466709408e+00
0.000000000000000000e+00,1.862254943847656250e+02,-3.349361267089843750e+02,-2.980866241455078125e+01,9.090462038603943640e+00,-3.793561013121664605e+00,1.236732317736972897e+00
0.000000000000000000e+00,1.869342041015625000e+02,-3.356487731933593750e+02,-2.979939270019531250e+01,9.082903170419218242e+00,-3.420193247251840596e+00,1.290231775911679257e+00
0.000000000000000000e+00,1.876572418212890625e+02,-3.363279724121093750e+02,-2.975017356872558594e+01,9.105340739038108921e+00,-3.013721621628898895e+00,1.391433562314234429e+00
0.000000000000000000e+00,1.883932800292968750e+02,-3.369760437011718750e+02,-2.966194343566894531e+01,9.136854318096181871e+00,-2.606997161130051754e+00,1.512513078820004520e+00
0.000000000000000000e+00,1.891415405273437500e+02,-3.375945129394531250e+02,-2.953831291198730469e+01,9.164839363031410002e+00,-2.227422949190607682e+00,1.634131403096009683e+00
0.000000000000000000e+00,1.898790283203125000e+02,-3.381676025390625000e+02,-2.938890075683593750e+01,9.183654032932469846e+00,-1.903331861756585752e+00,1.742974811262817614e+00
0.000000000000000000e+00,1.906271057128906250e+02,-3.387150878906250000e+02,-2.921490859985351562e+01,9.193936719194720553e+00,-1.632519778556267509e+00,1.838594470515918955e+00
0.000000000000000000e+00,1.914083099365234375e+02,-3.392536621093750000e+02,-2.901423454284667969e+01,9.197630759164729497e+00,-1.410253914728019531e+00,1.923000938696786122e+00
0.000000000000000000e+00,1.921760559082031250e+02,-3.397531738281250000e+02,-2.880235862731933594e+01,9.197116955523050308e+00,-1.244549076842946356e+00,1.991700931108868922e+00
0.000000000000000000e+00,1.929762573242187500e+02,-3.402455139160156250e+02,-2.856970977783203125e+01,9.194649090529308566e+00,-1.114808550984619728e+00,2.050984726132387692e+00
0.000000000000000000e+00,1.937849273681640625e+02,-3.407168884277343750e+02,-2.832527542114257812e+01,9.191918167572854514e+00,-1.014998458243834278e+00,2.100006474738034257e+00
0.000000000000000000e+00,1.945773468017578125e+02,-3.411558837890625000e+02,-2.807896423339843750e+01,9.189995734116752857e+00,-9.361683664203848121e-01,2.139243147183711891e+00
0.000000000000000000e+00,1.953765106201171875e+02,-3.415781555175781250e+02,-2.782548713684082031e+01,9.189224019076226213e+00,-8.664691852781647441e-01,2.171741285071091543e+00
0.000000000000000000e+00,1.962063598632812500e+02,-3.419970703125000000e+02,-2.755832672119140625e+01,9.189711966012195532e+00,-7.985559449157919598e-01,2.199084415046929308e+00
0.000000000000000000e+00,1.970175018310546875e+02,-3.423892822265625000e+02,-2.729438400268554688e+01,9.191243530123726302e+00,-7.337556813883037155e-01,2.220639736502703965e+00
0.000000000000000000e+00,1.978585357666015625e+02,-3.427799377441406250e+02,-2.701867866516113281e+01,9.193585991691184844e+00,-6.678777770607766673e-01,2.238241121497174024e+00
0.000000000000000000e+00,1.987044982910156250e+02,-3.431580200195312500e+02,-2.673997497558593750e+01,9.196340614791827406e+00,-6.039882196050678775e-01,2.251966765213467170e+00
0.000000000000000000e+00,1.995549163818359375e+02,-3.435246276855468750e+02,-2.645894622802734375e+01,9.199206702644232791e+00,-5.438789153142491450e-01,2.262455467264533393e+00
0.000000000000000000e+00,2.003842315673828125e+02,-3.438703613281250000e+02,-2.618449020385742188e+01,9.201907116305747536e+00,-4.907309483855282206e-01,2.269889956411575316e+00
0.000000000000000000e+00,2.012170715332031250e+02,-3.442070007324218750e+02,-2.590878295898437500e+01,9.204446278462288689e+00,-4.438122623385418741e-01,2.275093430855940735e+00
0.000000000000000000e+00,2.020530700683593750e+02,-3.445352478027343750e+02,-2.563215827941894531e+01,9.206798835049356811e+00,-4.034665150001224276e-01,2.278377197063714998e+00
0.000000000000000000e+00,2.029174804687500000e+02,-3.448653259277343750e+02,-2.534649467468261719e+01,9.209054195464723591e+00,-3.685010100964276614e-01,2.280097115533425534e+00
0.000000000000000000e+00,2.037847290039062500e+02,-3.451878356933593750e+02,-2.506042861938476562e+01,9.211190137884349483e+00,-3.393920315387717324e-01,2.280231805029977465e+00
0.000000000000000000e+00,2.046545715332031250e+02,-3.455033569335937500e+02,-2.477416610717773438e+01,9.213247130285591169e+00,-3.150389922160370393e-01,2.278945116505789237e+00
0.000000000000000000e+00,2.055268402099609375e+02,-3.458124084472656250e+02,-2.448791694641113281e+01,9.215260927089925502e+00,-2.943129476041570491e-01,2.276346210948253290e+00
0.000000000000000000e+00,2.063755950927734375e+02,-3.461065979003906250e+02,-2.421023750305175781e+01,9.217206501130128515e+00,-2.766797712821420507e-01,2.272588371856386402e+00
0.000000000000000000e+00,2.072263183593750000e+02,-3.463954772949218750e+02,-2.393285369873046875e+01,9.219157861234863915e+00,-2.609218230477836631e-01,2.267752750298931641e+00
0.000000000000000000e+00,2.081047668457031250e+02,-3.466878967285156250e+02,-2.364751052856445312e+01,9.221182365078290033e+00,-2.463413364923390247e-01,2.261681176604125376e+00
0.000000000000000000e+00,2.089850006103515625e+02,-3.469753417968750000e+02,-2.336274337768554688e+01,9.223233848320905537e+00,-2.331962958082616222e-01,2.254431181572782883e+00
0.000000000000000000e+00,2.098410186767578125e+02,-3.472498474121093750e+02,-2.308701896667480469e+01,9.225243385113731875e+00,-2.218477630268029799e-01,2.246262438085047997e+00
0.000000000000000000e+00,2.107246093750000000e+02,-3.475281982421875000e+02,-2.280375862121582031e+01,9.227344110737616845e+00,-2.117813546557034687e-01,2.236528540056201830e+00
0.000000000000000000e+00,2.116098022460937500e+02,-3.478022766113281250e+02,-2.252145957946777344e+01,9.229486817708705715e+00,-2.035334199728846549e-01,2.225326006765790954e+00
0.000000000000000000e+00,2.124965209960937500e+02,-3.480721740722656250e+02,-2.224028968811035156e+01,9.231679373664134047e+00,-1.973267795081365961e-01,2.212431275599818559e+00
0.000000000000000000e+00,2.133847503662109375e+02,-3.483380126953125000e+02,-2.196042442321777344e+01,9.233934357873659238e+00,-1.933914948427235547e-01,2.197520381495175812e+00
0.000000000000000000e+00,2.142744903564453125e+02,-3.485998229980468750e+02,-2.168207931518554688e+01,9.236270013912184496e+00,-1.919958941912887074e-01,2.180105114872278538e+00
0.000000000000000000e+00,2.151395111083984375e+02,-3.488500671386718750e+02,-2.141363716125488281e+01,9.238615383063210729e+00,-1.937167421344256901e-01,2.160574582334858551e+00
0.000000000000000000e+00,2.160322723388671875e+02,-3.491038208007812500e+02,-2.113920402526855469e+01,9.241145506585048963e+00,-1.987204275537499676e-01,2.135708853056370149e+00
0.000000000000000000e+00,2.169003448486328125e+02,-3.493458862304687500e+02,-2.087543487548828125e+01,9.243680159357589687e+00,-2.082460428122796525e-01,2.106334798697984567e+00
0.000000000000000000e+00,2.177701263427734375e+02,-3.495834960937500000e+02,-2.061501693725585938e+01,9.246223433877698739e+00,-2.240245792292074878e-01,2.072248030501193661e+00
0.000000000000000000e+00,2.186662597656250000e+02,-3.498240356445312500e+02,-2.033279991149902344e+01,9.059498688720353243e+00,-2.914625206365606402e-01,2.991425088097379170e+00
0.000000000000000000e+00,2.195569763183593750e+02,-3.500626831054687500e+02,-2.001574134826660156e+01,8.747529442722251858e+00,-3.071946724855871835e-01,3.870321606611562437e+00
0.000000000000000000e+00,2.204367065429687500e+02,-3.503020324707031250e+02,-1.967159843444824219e+01,8.362897389876911447e+00,-2.073255628522594485e-01,4.572532478363031672e+00
0.000000000000000000e+00,2.212731018066406250e+02,-3.505391235351562500e+02,-1.932378387451171875e+01,7.960112632436162627e+00,1.105230442498905674e-02,4.883371818224464533e+00
0.000000000000000000e+00,2.221034698486328125e+02,-3.507953796386718750e+02,-1.898885536193847656e+01,7.558440971482612625e+00,3.815589799396186255e-01,4.711411982714385438e+00
0.000000000000000000e+00,2.228938293457031250e+02,-3.510668945312500000e+02,-1.868902206420898438e+01,7.161208914268220482e+00,7.804950055613079085e-01,4.503997329686677098e+00
0.000000000000000000e+00,2.236428375244140625e+02,-3.513515319824218750e+02,-1.841624832153320312e+01,6.767962893737565544e+00,1.067296707139964607e+00,4.311566017360728864e+00
0.000000000000000000e+00,2.243501281738281250e+02,-3.516460266113281250e+02,-1.816588020324707031e+01,6.394935169695603605e+00,1.188064365271134903e+00,4.116994228703482861e+00
0.000000000000000000e+00,2.250154876708984375e+02,-3.519467468261718750e+02,-1.793628120422363281e+01,6.049924812084556791e+00,1.157873429349359107e+00,3.906328384324292635e+00
0.000000000000000000e+00,2.256387634277343750e+02,-3.522497253417968750e+02,-1.772731971740722656e+01,5.726575941415149806e+00,1.025376026744023505e+00,3.672683846601665802e+00
0.000000000000000000e+00,2.262198638916015625e+02,-3.525517272949218750e+02,-1.753954887390136719e+01,5.412811996085093114e+00,8.470752947022874846e-01,3.413772242894395959e+00
0.000000000000000000e+00,2.267590026855468750e+02,-3.528489990234375000e+02,-1.737377929687500000e+01,5.099453633871056546e+00,6.710258741531809346e-01,3.129989230719451232e+00
0.000000000000000000e+00,2.272590637207031250e+02,-3.531388854980468750e+02,-1.722298812866210938e+01,4.820726943313738744e+00,5.223604594356074937e-01,3.033888441724469587e+00
0.000000000000000000e+00,2.277294921875000000e+02,-3.534212951660156250e+02,-1.706189346313476562e+01,4.585042600351259878e+00,4.145780193819001980e-01,3.017810254272804471e+00
0.000000000000000000e+00,2.281612091064453125e+02,-3.536885681152343750e+02,-1.689039802551269531e+01,4.387214480912422054e+00,3.516733954309747556e-01,3.007199049642738764e+00
0.000000000000000000e+00,2.285705566406250000e+02,-3.539492797851562500e+02,-1.670403861999511719e+01,4.213790939677479308e+00,3.234250785030983177e-01,2.993800014783667862e+00
0.000000000000000000e+00,2.289591827392578125e+02,-3.542040405273437500e+02,-1.650421714782714844e+01,4.060734066727486713e+00,3.189373155092862788e-01,2.977830979744881201e+00
0.000000000000000000e+00,2.293287506103515625e+02,-3.544533386230468750e+02,-1.629269981384277344e+01,3.925152418917722486e+00,3.265803902447101947e-01,2.960388249339293676e+00
0.000000000000000000e+00,2.296807403564453125e+02,-3.546978149414062500e+02,-1.607122230529785156e+01,3.804945165739163304e+00,3.365384944959355362e-01,2.942510291313914728e+00
0.000000000000000000e+00,2.300265655517578125e+02,-3.549452209472656250e+02,-1.583430099487304688e+01,3.695377038937132319e+00,3.420102124571042790e-01,2.925154702086293135e+00
0.000000000000000000e+00,2.303473358154296875e+02,-3.551815795898437500e+02,-1.559728527069091797e+01,3.601865656582537767e+00,3.398817285316424464e-01,2.907462114789002960e+00
0.000000000000000000e+00,2.306546783447265625e+02,-3.554147949218750000e+02,-1.535449123382568359e+01,3.519236383123498513e+00,3.292296425155172290e-01,2.892358139449198173e+00
0.000000000000000000e+00,2.309498291015625000e+02,-3.556453552246093750e+02,-1.510681247711181641e+01,3.446089182613006674e+00,3.118784224326738297e-01,2.879695243543060723e+00
0.000000000000000000e+00,2.312338256835937500e+02,-3.558736267089843750e+02,-1.485505485534667969e+01,3.381301343891806699e+00,2.907797833142842236e-01,2.868770873515438247e+00
0.000000000000000000e+00,2.315076599121093750e+02,-3.561000061035156250e+02,-1.459988307952880859e+01,3.323694687359370903e+00,2.686226753999301220e-01,2.859089404973273130e+00
0.000000000000000000e+00,2.317800445556640625e+02,-3.563317565917968750e+02,-1.433395957946777344e+01,3.270791035101412891e+00,2.470366011702724851e-01,2.850004164547824015e+00
0.000000000000000000e+00,2.320357818603515625e+02,-3.565554199218750000e+02,-1.407336425781250000e+01,3.224781207992156951e+00,2.287340252536282925e-01,2.842643558847688823e+00
0.000000000000000000e+00,2.322837371826171875e+02,-3.567780761718750000e+02,-1.381066608428955078e+01,3.183382112641606199e+00,2.137742221957370514e-01,2.836344720406646758e+00
0.000000000000000000e+00,2.325316925048828125e+02,-3.570068054199218750e+02,-1.353810882568359375e+01,3.144996701498683045e+00,2.019350698107043041e-01,2.830707557800594909e+00
0.000000000000000000e+00,2.327726287841796875e+02,-3.572350769042968750e+02,-1.326387405395507812e+01,3.110414874024363563e+00,1.932798629840248861e-01,2.826101423154376846e+00
0.000000000000000000e+00,2.330002441406250000e+02,-3.574566345214843750e+02,-1.299630546569824219e+01,3.080039172689184035e+00,1.872270969695664089e-01,2.822725257014420563e+00
0.000000000000000000e+00,2.332221374511718750e+02,-3.576781921386718750e+02,-1.272750949859619141e+01,3.052448763294078216e+00,1.829112089231135219e-01,2.820228240901615280e+00
0.000000000000000000e+00,2.334451293945312500e+02,-3.579064636230468750e+02,-1.244940853118896484e+01,3.026590522033896669e+00,1.799086782491063907e-01,2.818383854231518271e+00
0.000000000000000000e+00,2.336563873291015625e+02,-3.581280212402343750e+02,-1.217849636077880859e+01,3.003689492211913503e+00,1.779125256374836095e-01,2.817071462765408985e+00
0.000000000000000000e+00,2.338687286376953125e+02,-3.583569030761718750e+02,-1.190167617797851562e+01,2.763034608213028598e+00,1.938958108899351274e-01,2.843286892335870952e+00
0.000000000000000000e+00,2.340623931884765625e+02,-3.585713806152343750e+02,-1.167736625671386719e+01,2.347455051945999571e+00,2.057099284129737526e-01,2.441630679032751772e+00
0.000000000000000000e+00,2.342341613769531250e+02,-3.587645874023437500e+02,-1.151668262481689453e+01,2.074623819246860457e+00,2.015030091348822827e-01,1.812456636324817127e+00
0.000000000000000000e+00,2.343854980468750000e+02,-3.589363403320312500e+02,-1.141618919372558594e+01,1.845129572555640030e+00,1.886657835683254181e-01,1.107780509096869315e+00
0.000000000000000000e+00,2.345078887939453125e+02,-3.590759582519531250e+02,-1.138059711456298828e+01,1.639684739773163091e+00,1.720410965666145930e-01,4.113929060963429363e-01
0.000000000000000000e+00,2.346075897216796875e+02,-3.591900329589843750e+02,-1.140544509887695312e+01,1.441274927768901870e+00,1.533623149223894977e-01,-2.433999619433778738e-01
