t, X, Y, Z, V_X, V_Y, V_Z, traj_id
0.000000000000000000e+00,1.604194946289062562e+00,-1.728075408935546786e+00,2.175762634277343288e+00,1.101590042253467416e+01,4.621074765180039456e+00,-1.922069366564240100e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.608381958007812473e+00,-1.739265136718750382e+00,2.179444656372069744e+00,1.134395219816183875e+01,3.789166715833975907e+00,-1.636212910644474716e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.612327117919921893e+00,-1.750531921386718759e+00,2.181289215087890199e+00,1.159654607146783967e+01,2.985773467519265090e+00,-1.387287135031846308e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.616150512695312402e+00,-1.762212982177734366e+00,2.181597290039062553e+00,1.177235203163313670e+01,2.268110963571434269e+00,-1.172904016494155099e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.619743804931640607e+00,-1.773959655761718768e+00,2.180591583251953125e+00,1.187943842322585652e+01,1.709796543941850100e+00,-9.985740817755768273e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.623027191162109029e+00,-1.785417175292969061e+00,2.178605804443359162e+00,1.193995135321269707e+01,1.330581036395803940e+00,-8.620109065498724465e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.626217651367187544e+00,-1.797273864746093519e+00,2.175732192993164116e+00,1.197660482905106250e+01,1.088319143831877112e+00,-7.481999711064896141e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.629231414794921839e+00,-1.809177703857421271e+00,2.172194137573242312e+00,1.199955063988339177e+01,9.590091215969646088e-01,-6.559148776860272978e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.632087860107421573e+00,-1.821123046874999929e+00,2.168133773803710973e+00,1.201577340052992859e+01,8.986942688604582230e-01,-5.804116894176336583e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.634726409912109046e+00,-1.832752532958983993e+00,2.163801040649414809e+00,1.202870690146165344e+01,8.683967084282189219e-01,-5.197595487145176829e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.637324218749999893e+00,-1.844765930175781055e+00,2.159019012451171449e+00,1.204121381254229028e+01,8.375468258070011274e-01,-4.677197397829178094e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.639813995361328214e+00,-1.856808013916016131e+00,2.153984527587890607e+00,1.205384678562428213e+01,7.904824292236735106e-01,-4.243360316169116908e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.642139587402343670e+00,-1.868519439697265527e+00,2.148907928466796680e+00,1.206625363860704958e+01,7.245673319822653058e-01,-3.890384525629265733e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.644454345703125098e+00,-1.880606994628906348e+00,2.143521423339843857e+00,1.207861728467589657e+01,6.394480151528831868e-01,-3.585505092923120252e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.646696166992187571e+00,-1.892713165283203214e+00,2.138009033203124964e+00,1.208983610552361476e+01,5.454389288135487179e-01,-3.330327031877508559e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.648873901367187589e+00,-1.904835357666015971e+00,2.132397079467772905e+00,1.209941781966519869e+01,4.523685154397067976e-01,-3.116610855652759415e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.650995025634765412e+00,-1.916971282958984002e+00,2.126704559326171751e+00,1.210721872239816221e+01,3.685575750284498242e-01,-2.937394678486087707e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.653066711425781321e+00,-1.929119720458984277e+00,2.120946807861328054e+00,1.211341156477316083e+01,2.992297885578194538e-01,-2.786851660266282948e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.655094604492187704e+00,-1.941278381347655957e+00,2.115136184692382848e+00,1.211829812086187097e+01,2.461498652128781550e-01,-2.660031512883027083e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.657026062011718759e+00,-1.953088531494140856e+00,2.109455566406249982e+00,1.212209117417929249e+01,2.091129257547920672e-01,-2.555743791809598764e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.658982543945312305e+00,-1.965263824462890385e+00,2.103567581176757795e+00,1.212527404163257572e+01,1.828822077756777631e-01,-2.464491005923299116e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.660909423828125231e+00,-1.977446441650390518e+00,2.097650070190429705e+00,1.212790142909129365e+01,1.649636582626916592e-01,-2.386948144989739506e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.662754821777343794e+00,-1.989276123046874956e+00,2.091883621215820277e+00,1.213005249927689810e+01,1.520200397988933083e-01,-2.322690693120871563e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.664578704833984402e+00,-2.001110382080077965e+00,2.086097946166992401e+00,1.213189311201453080e+01,1.407525419260089172e-01,-2.267626195540722589e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.666438293457031206e+00,-2.013307342529296662e+00,2.080120239257812642e+00,1.213352971120642820e+01,1.291073225335619135e-01,-2.219051856612488105e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.668226776123046484e+00,-2.025150451660156392e+00,2.074304580688476562e+00,1.213490509365417402e+01,1.170190797555780982e-01,-2.178611124430935853e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.670054168701171626e+00,-2.037354583740234482e+00,2.068300552368163903e+00,1.213612683154958383e+01,1.037875190101944373e-01,-2.142799226183932371e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.671868591308593777e+00,-2.049561920166016016e+00,2.062286224365234233e+00,1.213717069421752370e+01,9.032464197518751126e-02,-2.112065287602143682e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.673618164062499636e+00,-2.061412200927734251e+00,2.056439666748046680e+00,1.213803236039984235e+01,7.773051031105371322e-02,-2.086397668142981887e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.675357971191405948e+00,-2.073265533447265607e+00,2.050586013793945117e+00,1.213876036574505335e+01,6.624814059265025923e-02,-2.064206172380806115e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.677141418457031241e+00,-2.085478057861327894e+00,2.044547424316406126e+00,1.213938863463897277e+01,5.602194979379505196e-02,-2.044380199802364184e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.678865203857421884e+00,-2.097333984375000071e+00,2.038680725097656410e+00,1.213989912115603609e+01,4.783159159461903426e-02,-2.027750118450193373e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.680633697509765545e+00,-2.109551696777343999e+00,2.032632522583007972e+00,1.214033783692822688e+01,4.112079042266624657e-02,-2.012814655123452146e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.682396087646484295e+00,-2.121769409179687926e+00,2.026578140258789240e+00,1.214070389316697174e+01,3.589030341443156386e-02,-1.999795898674801287e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.684153137207030859e+00,-2.133987121582031410e+00,2.020520095825194762e+00,1.214101132241660430e+01,3.178678415942037816e-02,-1.988485299121955652e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.685905609130859295e+00,-2.146204833984374893e+00,2.014457931518554012e+00,1.214126935328084755e+01,2.847655605900278886e-02,-1.978552382410118660e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.687602539062499796e+00,-2.158066558837890447e+00,2.008572692871092968e+00,1.214147954126819506e+01,2.572688709687919947e-02,-1.970044568499859095e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.689295196533203036e+00,-2.169929962158203107e+00,2.002681274414062518e+00,1.214165806712716034e+01,2.320044632266337822e-02,-1.962423994856223319e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.691037139892577867e+00,-2.182152862548828232e+00,1.996611328124999973e+00,1.214181249998018508e+01,2.076414329687903751e-02,-1.955546967453976881e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.692775115966796973e+00,-2.194375762939452912e+00,1.990538864135742214e+00,1.214194292127278452e+01,1.840444269888141110e-02,-1.949385106799036704e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.694460906982421911e+00,-2.206239166259765572e+00,1.984639892578125675e+00,1.214205055961871871e+01,1.621598407870994407e-02,-1.944014194776003401e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.696193695068359153e+00,-2.218462066650390696e+00,1.978562164306640669e+00,1.214213725746751926e+01,1.413345891844919322e-02,-1.939082068899769529e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.697926483154296839e+00,-2.230684967041016264e+00,1.972484436035155664e+00,1.214221958828281345e+01,1.222214980302016238e-02,-1.934631873135292945e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.699656829833984473e+00,-2.242907867431641389e+00,1.966402816772460316e+00,1.214228363687464096e+01,1.054468784457185393e-02,-1.930487651401132376e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.701333618164062589e+00,-2.254771270751952716e+00,1.960496292114257910e+00,1.214232472465515222e+01,9.161497807540721142e-03,-1.926888126176084792e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.703061218261718857e+00,-2.266994171142577841e+00,1.954410781860351554e+00,1.214236705190763566e+01,7.998194558299864809e-03,-1.923612620512279991e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.704738006591796973e+00,-2.278857574462890501e+00,1.948504257202148482e+00,1.214240864424129995e+01,7.059129227337201939e-03,-1.920575091094597897e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.706464385986328214e+00,-2.291080474853516069e+00,1.942418746948242791e+00,1.214244354699903639e+01,6.231949794300639667e-03,-1.917579169450127352e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.708186798095703063e+00,-2.303303375244140749e+00,1.936329345703124982e+00,1.214246415918733213e+01,5.543334145380995892e-03,-1.914731973724675129e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.709909210205078134e+00,-2.315526275634765430e+00,1.930236053466796831e+00,1.214247976722708877e+01,4.919530875184817929e-03,-1.912222747223231989e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.711631622314453205e+00,-2.327749176025390554e+00,1.924142761230468235e+00,1.214249345987837003e+01,4.367751063495184383e-03,-1.909848395264288068e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.713303375244140669e+00,-2.339612579345702770e+00,1.918228683471679297e+00,1.214251057649961396e+01,3.869451918308896687e-03,-1.907648133845726568e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.714975128173827912e+00,-2.351475982666015430e+00,1.912314147949218723e+00,1.214251649655786558e+01,3.409123770340194426e-03,-1.905504621171923707e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.716646881103515598e+00,-2.363339385986328089e+00,1.906396293640136408e+00,1.214252870499242576e+01,3.033097713212917768e-03,-1.903460751952608387e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.718369293212890669e+00,-2.375562286376952770e+00,1.900299110412597470e+00,1.214253415826237692e+01,2.722822928640233463e-03,-1.901406655012082558e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.720041046142577912e+00,-2.387425689697265430e+00,1.894381256103515820e+00,1.214253567854541060e+01,2.462976739779243474e-03,-1.899498875321551650e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.721712799072265598e+00,-2.399289093017578089e+00,1.888460083007812873e+00,1.214253924458473222e+01,2.205963165498480393e-03,-1.897610490926364968e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.723381500244140607e+00,-2.411152496337890305e+00,1.882538452148437180e+00,1.214254203971126245e+01,1.941534325507809694e-03,-1.895801117707769379e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.725048217773437420e+00,-2.423015899658202965e+00,1.876616821289062154e+00,1.214254403469966448e+01,1.725503967319852450e-03,-1.893984298238486630e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.726714935302734455e+00,-2.434879302978516069e+00,1.870693244934082289e+00,1.214254322768761263e+01,1.532725865007300353e-03,-1.892076734029344842e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.728432159423827885e+00,-2.447102203369140749e+00,1.864588279724121334e+00,1.214253611431780655e+01,1.344413242946096215e-03,-1.890129143480909490e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.730149383544921982e+00,-2.459325103759765430e+00,1.858483314514159934e+00,1.214253210517392390e+01,1.179173297875202092e-03,-1.888286333737501099e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.731866607666015634e+00,-2.471548004150390554e+00,1.852378120422363272e+00,1.214252963854910483e+01,1.035499500603442868e-03,-1.886417448869094626e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.733583831787109064e+00,-2.483770904541016122e+00,1.846269264221191087e+00,1.214252746992501386e+01,9.118918119019880919e-04,-1.884518153544510743e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.735301055908203161e+00,-2.495993804931640803e+00,1.840160408020019789e+00,1.214252458604435603e+01,8.055448646473450935e-04,-1.882644756442449219e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.736967773437500195e+00,-2.507857208251952574e+00,1.834231224060058230e+00,1.214252145700343277e+01,7.155729925623076663e-04,-1.880770168024547273e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.738684997558593404e+00,-2.520080108642577699e+00,1.828119735717773198e+00,1.214251866626791276e+01,6.141058072968162999e-04,-1.878833409438151747e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.740351715087890438e+00,-2.531943511962890359e+00,1.822186775207519593e+00,1.214251540531449258e+01,5.137966853769881936e-04,-1.876936445815363397e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.742018432617187473e+00,-2.543806915283203018e+00,1.816253814697265545e+00,1.214251170954367964e+01,4.270691729209021253e-04,-1.875010624824263727e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.743735656738281348e+00,-2.556029815673827699e+00,1.810139236450194922e+00,1.214250805505539077e+01,3.756985372502796849e-04,-1.872974547688665004e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.745402374267577938e+00,-2.567893371582031126e+00,1.804202499389648162e+00,1.214250411952613184e+01,3.326860531815967192e-04,-1.870998413058662380e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.747119598388671813e+00,-2.580116271972656250e+00,1.798085861206054625e+00,1.214250259195701709e+01,2.946564026791165247e-04,-1.868949387911653659e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.748786315917968848e+00,-2.591979675292968910e+00,1.792147750854492294e+00,1.214250097222564229e+01,2.628541235907277409e-04,-1.866917264930332276e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.750503540039062500e+00,-2.604202575683593590e+00,1.786027221679687305e+00,1.214249873209876007e+01,2.349905685932185135e-04,-1.864805458507467484e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.752220764160156152e+00,-2.616425476074218714e+00,1.779906692504882537e+00,1.214249544797665692e+01,2.127043382760263057e-04,-1.862689064167900588e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.753937988281249805e+00,-2.628648376464844283e+00,1.773784217834472710e+00,1.214249236745149041e+01,1.724205029756120666e-04,-1.860512946789781852e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.755655212402343679e+00,-2.640871276855469407e+00,1.767659797668456934e+00,1.214248890066755848e+01,1.439442484816311207e-04,-1.858314623937860621e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.757372436523437553e+00,-2.653094177246093199e+00,1.761535377502441380e+00,1.214248511734439262e+01,1.297935235404779064e-04,-1.856091770541697383e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.759039154052734366e+00,-2.664957580566406303e+00,1.755587768554687456e+00,1.214248123135164548e+01,1.194125502390619431e-04,-1.853923799578326426e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.760705871582031179e+00,-2.676820983886718963e+00,1.749639701843261452e+00,1.214247679537111324e+01,1.099661851089450693e-04,-1.851743827506364681e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.762423095703125053e+00,-2.689043884277344532e+00,1.743511161804199183e+00,1.214247035192361324e+01,1.020635962989402401e-04,-1.849398751157294574e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.764140319824218706e+00,-2.701266784667968768e+00,1.737378959655761612e+00,1.214246403780126293e+01,8.383461489547271194e-05,-1.846994035599136830e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.765857543945312136e+00,-2.713489685058593892e+00,1.731246757507324485e+00,1.214245800616574655e+01,5.933154905424232306e-05,-1.844579361965978381e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.767524261474609171e+00,-2.725353088378906108e+00,1.725292167663573961e+00,1.214245089159832602e+01,5.587166994214243232e-05,-1.842187980748851706e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.769241485595703045e+00,-2.737575988769531232e+00,1.719156074523925604e+00,1.214244300969735946e+01,5.363756833887122643e-05,-1.839639957841240070e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.770908203125000080e+00,-2.749439392089843892e+00,1.713199081420898162e+00,1.214243624654507947e+01,5.358453367954041369e-05,-1.836974283935652597e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.772574920654297115e+00,-2.761302795410156108e+00,1.707239685058593137e+00,1.214242797469172075e+01,5.331190414725740079e-05,-1.834181968781237737e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.774241638183593484e+00,-2.773166198730468768e+00,1.701280288696288778e+00,1.214242005801335900e+01,4.915066621702381090e-05,-1.831370414884233022e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.775958862304687580e+00,-2.785389099121093892e+00,1.695136413574218404e+00,1.214241398070733524e+01,1.800593509582171237e-05,-1.828398606296284257e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.777676086425781232e+00,-2.797611999511718572e+00,1.688992538452148473e+00,1.214240835564022269e+01,1.953976870794349113e-05,-1.825360875166603114e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.779393310546875107e+00,-2.809834899902344141e+00,1.682845001220703018e+00,1.214240438546951317e+01,2.234802516110079296e-05,-1.822171809776813034e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.781060028076171919e+00,-2.821698303222656357e+00,1.676877708435058567e+00,1.214239946469329468e+01,2.520101764247328563e-05,-1.818972262535340223e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.782726745605468732e+00,-2.833561706542968572e+00,1.670906982421874964e+00,1.214239573994182742e+01,2.917519697298586950e-05,-1.815659865525295902e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.784393463134765545e+00,-2.845425109863280788e+00,1.664935455322265279e+00,1.214239197860730890e+01,-1.271582990014508141e-07,-1.812262396134438625e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.786110687255859197e+00,-2.857648010253906357e+00,1.658779907226561878e+00,1.214238923642682444e+01,-1.410620357411573877e-06,-1.808647729699850992e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.787777404785156010e+00,-2.869511413574218572e+00,1.652804031372070215e+00,1.214238519082354806e+01,3.137406337394565557e-06,-1.804976400173420870e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.789444122314453045e+00,-2.881374816894531232e+00,1.646825752258300746e+00,1.214238031355720970e+01,8.422519065298672558e-06,-1.801214690459663204e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.791161346435546919e+00,-2.893597717285155468e+00,1.640663108825683558e+00,1.214237721042585072e+01,8.397375328428323733e-07,-1.797186671584739270e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.792878570556641016e+00,-2.905820617675781037e+00,1.634498863220214870e+00,1.214237576587463963e+01,-2.775692885848002334e-05,-1.793000712061338930e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.794595794677734446e+00,-2.918043518066406161e+00,1.628331642150878666e+00,1.214237232557879409e+01,-2.799049936719200443e-05,-1.788604203147877991e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.796262512207031037e+00,-2.929906921386718821e+00,1.622342262268066326e+00,1.214236685860369924e+01,-2.021141131525184048e-05,-1.784250287579896288e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.797929229736327850e+00,-2.941770324707031037e+00,1.616351051330566113e+00,1.214236224659340557e+01,-1.724146138748494989e-05,-1.779725770075924751e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.799595947265625107e+00,-2.953633728027343697e+00,1.610357322692870907e+00,1.214235955520899424e+01,-4.230588261933121430e-05,-1.775020174515225257e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.801313171386718759e+00,-2.965856628417968821e+00,1.604178428649902122e+00,1.214235696749682170e+01,-6.741700439238940135e-05,-1.769836164005010593e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.802979888916016238e+00,-2.977720031738280593e+00,1.598177604675292685e+00,1.214235529106648670e+01,-6.305307849707729483e-05,-1.764632836274679928e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.804697113037109446e+00,-2.989942932128906161e+00,1.591991386413573961e+00,1.214235526567805756e+01,-5.233238970170361881e-05,-1.758805724605772280e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.806414337158203098e+00,-3.002165832519531286e+00,1.585801391601561861e+00,1.214235451709693159e+01,-7.399478284053628840e-05,-1.752580179208716726e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.808081054687500355e+00,-3.014029235839843945e+00,1.579789695739745703e+00,1.214235366444357034e+01,-1.086164309560544168e-04,-1.745972964356700130e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.809798278808593786e+00,-3.026252136230469514e+00,1.573591918945312251e+00,1.214235213983720563e+01,-1.265399001209033258e-04,-1.738511553295625234e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.811515502929687438e+00,-3.038475036621093750e+00,1.567388420104980362e+00,1.214235373971670562e+01,-1.430821387877756479e-04,-1.730342773714252380e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.813232727050780646e+00,-3.050697937011719318e+00,1.561179885864257599e+00,1.214235353512812488e+01,-1.754749863813742650e-04,-1.721522467786338884e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.814949951171875187e+00,-3.062920837402343111e+00,1.554965858459472328e+00,1.214235458042509563e+01,-2.144384924731568005e-04,-1.711825499705056652e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.816667175292969061e+00,-3.075143737792968679e+00,1.548745651245117427e+00,1.214235469273072887e+01,-2.495847886265779012e-04,-1.701011471028600897e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.818333892822265652e+00,-3.087007141113280895e+00,1.542701568603515705e+00,1.214235721329167283e+01,-2.822390242256389028e-04,-1.688921210066929579e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.820051116943359748e+00,-3.099230041503906907e+00,1.536466712951659819e+00,1.214235762179106182e+01,-3.065101634343036520e-04,-1.674911520722139335e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.821717834472655895e+00,-3.111093444824218679e+00,1.530405807495117454e+00,1.214235948371710272e+01,-3.203670533684643829e-04,-1.658813705810484873e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.823435058593749991e+00,-3.123316345214843803e+00,1.524151268005370818e+00,1.214236157421795070e+01,-3.630777238177174127e-04,-1.638987634046328301e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.825101776123046582e+00,-3.135179748535155575e+00,1.518067245483398775e+00,1.214236678653879764e+01,-4.407648516577822306e-04,-1.614160002297203578e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.826768493652344061e+00,-3.147043151855468679e+00,1.511966743469238095e+00,1.214237187045405797e+01,-5.993046353003351730e-04,-1.580258174681916372e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.828486633300780762e+00,-3.159266052246093359e+00,1.505737266540527086e+00,1.214117727892599063e+01,-2.092014542352060857e-02,-1.275206274289799940e-03,2.000000000000000000e+00
0.000000000000000000e+00,1.830185699462890447e+00,-3.171118164062499911e+00,1.500248222351074245e+00,1.210530607176099593e+01,-1.614859035086828598e-01,3.383318236254252986e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.832042846679687864e+00,-3.183268737792968928e+00,1.495635910034179616e+00,1.199697973663598383e+01,-4.879837369765596122e-01,7.138392439640232068e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.834115753173827912e+00,-3.195278320312499254e+00,1.492873878479004102e+00,1.179680057668801574e+01,-9.807376092987477589e-01,9.798109423953007546e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.836515197753906925e+00,-3.207043151855468732e+00,1.492536964416504297e+00,1.149929636575376968e+01,-1.573744130759392235e+00,1.128916549298099481e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.839244689941406552e+00,-3.218119506835937393e+00,1.494833793640136799e+00,1.112875720470981200e+01,-2.181587838180600869e+00,1.131747772803788576e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.842528076171875195e+00,-3.229073486328124964e+00,1.499905700683593412e+00,1.068251413494145652e+01,-2.764712033287703541e+00,1.089715016745360865e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.846303710937500231e+00,-3.239477539062499911e+00,1.507364845275878551e+00,1.020077008182898481e+01,-3.248784742444746243e+00,1.013232648800472369e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.850562591552734393e+00,-3.249259033203124591e+00,1.516894569396972425e+00,9.713059991500115231e+00,-3.607858515079959361e+00,8.874820885750474009e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.855270996093749902e+00,-3.258364868164062678e+00,1.528179016113281552e+00,9.247430996924721924e+00,-3.835310579237620754e+00,7.950250068438228235e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.860290069580078143e+00,-3.266903686523437322e+00,1.539351425170898180e+00,8.880609575382710119e+00,-3.883992126917923393e+00,8.253373167968581781e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.865496063232421786e+00,-3.275035705566406996e+00,1.548622512817382724e+00,8.639240469544819945e+00,-3.735533426727207118e+00,8.797976117650221362e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.870843200683593777e+00,-3.282826232910156072e+00,1.555488052368164009e+00,8.506795673218638498e+00,-3.427648701856945035e+00,9.230087163778494252e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.876314544677734286e+00,-3.290305786132812660e+00,1.559957199096680069e+00,8.444200310055528291e+00,-3.019464770060853454e+00,9.518788851947261875e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.881902770996093377e+00,-3.297490234375000107e+00,1.562253341674805007e+00,8.412512991286657638e+00,-2.573968231735423551e+00,9.680017867846215651e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.887434234619140838e+00,-3.304194946289062518e+00,1.562689018249511674e+00,8.386488719440436057e+00,-2.158478945942148730e+00,9.738819737957553624e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.893240509033203178e+00,-3.310840759277343892e+00,1.561593704223632750e+00,8.353441633290517032e+00,-1.786977829437802034e+00,9.719396080181313957e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.899151306152343954e+00,-3.317237243652344514e+00,1.559213905334472683e+00,8.313108511586444038e+00,-1.493403803387190809e+00,9.649340699187763937e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.905161285400390314e+00,-3.323403015136718874e+00,1.555797843933105717e+00,8.269173177024278232e+00,-1.280167551457138231e+00,9.551979348295503991e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.911264953613280637e+00,-3.329357299804687642e+00,1.551554374694824157e+00,8.225900567783643424e+00,-1.135842663608880088e+00,9.444696608596647724e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.917456054687500355e+00,-3.335118408203125107e+00,1.546652412414550426e+00,8.186422235452772256e+00,-1.041400218043665671e+00,9.338924699823155651e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.923728637695312438e+00,-3.340705871582031250e+00,1.541231002807617489e+00,8.152543906716672950e+00,-9.761994835721772290e-01,9.239785348086013705e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.929888000488281019e+00,-3.345979003906249805e+00,1.535576477050781152e+00,8.125747508231954797e+00,-9.240088811923623524e-01,9.152849625201632255e-01,2.000000000000000000e+00
