,t,X,Y,Z,occupancy,sig_x,sig_y,sig_z
1735,0.0,398.0,-127.4296646118164,-15.0,1.0,0.0,0.0,0.0
1736,0.0,469.09958850912125,-624.3457829304953,-104.05330805038932,0.0,0.0,0.0,0.0
1737,0.0,445.95199130919605,-455.5394992815823,-73.78337325048716,0.0,0.0,0.0,0.0
1738,0.0,419.23072570616756,-260.6718634797397,-38.840179769603736,0.0,0.0,0.0,0.0
1739,0.0,401.0,-127.72238159179688,-15.0,1.0,0.0,0.0,0.0
1740,0.0,500.05287944577606,-683.8391691807126,-114.1819473949216,0.0,0.0,0.0,0.0
1741,0.0,498.3232357247667,-646.1074246450223,-107.33445375969274,0.0,0.0,0.0,0.0
1742,0.0,480.7773145381074,-263.34754882965035,-37.871834267302006,0.0,0.0,0.0,0.0
1743,0.0,475.0,-137.31687927246094,-15.0,1.0,0.0,0.0,0.0
1744,0.0,504.52709041549497,-777.1378533344242,-131.11731169124008,0.0,0.0,0.0,0.0
1745,0.0,497.65791127098703,-623.0473670845297,-103.15685010303172,0.0,0.0,0.0,0.0
1746,0.0,482.5345677452586,-283.7981920987718,-41.59845180816521,0.0,0.0,0.0,0.0
1747,0.0,476.0,-137.21376037597656,-15.0,1.0,0.0,0.0,0.0
1748,0.0,511.62371014256223,-732.8445101409268,-123.74776879950863,0.0,0.0,0.0,0.0
1749,0.0,511.7783453260649,-481.9601492665647,-79.058200767251,0.0,0.0,0.0,0.0
1750,0.0,511.90303216409336,-279.6648050915571,-43.0237045770111,0.0,0.0,0.0,0.0
1751,0.0,512.0,-122.3415298461914,-15.0,1.0,0.0,0.0,0.0
1752,0.0,525.0641612400377,-545.6018563448497,-90.72732283559797,0.0,0.0,0.0,0.0
1753,0.0,535.1767614692646,-256.3677949931074,-39.4546655330266,0.0,0.0,0.0,0.0
1754,0.0,536.5351567483973,-217.51585042903218,-32.56736315286267,0.0,0.0,0.0,0.0
1755,0.0,540.0,-118.41664123535156,-15.0,1.0,0.0,0.0,0.0
1756,0.0,521.7620986776604,-737.1172127321912,-124.60886449595466,0.0,0.0,0.0,0.0
1757,0.0,525.0296237475009,-674.5699513457489,-113.49927925849724,0.0,0.0,0.0,0.0
1758,0.0,532.6721464756511,-528.2760877908511,-87.51470198278626,0.0,0.0,0.0,0.0
1759,0.0,554.0,-120.0163803100586,-15.0,1.0,0.0,0.0,0.0
1760,0.0,517.6176953872241,-833.0686533432414,-141.64127306153756,0.0,0.0,0.0,0.0
1761,0.0,558.1944471349818,-166.5727110826997,-23.18994725242689,0.0,0.0,0.0,0.0
1762,0.0,559.6316876517626,-142.9652281959054,-18.994366349904965,0.0,0.0,0.0,0.0
1763,0.0,561.0,-120.48992919921875,-15.0,1.0,0.0,0.0,0.0
1764,0.0,519.8702448199044,-855.0946284784387,-145.5173366881365,0.0,0.0,0.0,0.0
1765,0.0,580.3098321130157,-288.5488596573857,-44.55178334877732,0.0,0.0,0.0,0.0
1766,0.0,584.1268202474248,-252.7693552954138,-38.17542744794359,0.0,0.0,0.0,0.0
1767,0.0,598.0,-122.72559356689453,-15.0,1.0,0.0,0.0,0.0
1768,0.0,561.3601945992897,-542.8229507990795,-89.88842396524285,0.0,0.0,0.0,0.0
1769,0.0,605.6659637003196,-195.61824003271113,-28.031577249312278,0.0,0.0,0.0,0.0
1770,0.0,612.5115210113682,-141.97263598513325,-18.474253273983408,0.0,0.0,0.0,0.0
1771,0.0,615.0,-122.47152709960938,-15.0,1.0,0.0,0.0,0.0
1772,0.0,542.051371973115,-774.8240916161188,-131.10981832723402,0.0,0.0,0.0,0.0
1773,0.0,548.4208505846093,-741.7311544079002,-125.19091376542742,0.0,0.0,0.0,0.0
1774,0.0,662.8238104910681,-147.34498882964476,-18.880767743026723,0.0,0.0,0.0,0.0
1775,0.0,667.0,-125.64739227294922,-15.0,1.0,0.0,0.0,0.0
1776,0.0,560.4858490807136,-726.2940629426308,-122.34275489678154,0.0,0.0,0.0,0.0
1777,0.0,578.2263024204806,-651.2334637439797,-108.88608556556719,0.0,0.0,0.0,0.0
1778,0.0,625.9057048064875,-449.49992041310384,-72.71981971371419,0.0,0.0,0.0,0.0
1779,0.0,702.0,-127.54177856445312,-15.0,1.0,0.0,0.0,0.0
1780,0.0,613.1385881655682,-527.2042805674894,-86.61277424355036,0.0,0.0,0.0,0.0
1781,0.0,668.5765614807751,-305.56332829019516,-46.857006779295276,0.0,0.0,0.0,0.0
1782,0.0,679.7712789423227,-260.8068610119792,-38.829033215058885,0.0,0.0,0.0,0.0
1783,0.0,713.0,-127.9584732055664,-15.0,1.0,0.0,0.0,0.0
1784,0.0,579.1449917416498,-669.7529129574527,-112.16488471347017,0.0,0.0,0.0,0.0
1785,0.0,656.4655281360634,-368.2178449842213,-58.05923091689506,0.0,0.0,0.0,0.0
1786,0.0,710.3776284603123,-157.97112924847067,-20.333814467239137,0.0,0.0,0.0,0.0
1787,0.0,718.0,-128.245361328125,-15.0,1.0,0.0,0.0,0.0
1788,0.0,580.9505921925637,-694.7654418757211,-116.70421930991274,0.0,0.0,0.0,0.0
1789,0.0,586.7910315868082,-674.6844421133537,-113.10531315866189,0.0,0.0,0.0,0.0
1790,0.0,712.2995784389195,-243.15233821103436,-35.76635784893875,0.0,0.0,0.0,0.0
1791,0.0,746.0,-127.28123474121094,-15.0,1.0,0.0,0.0,0.0
1792,0.0,563.642128250058,-766.419186110181,-129.66024739749156,0.0,0.0,0.0,0.0
1793,0.0,571.6629291992514,-740.7093610773405,-125.07012566617101,0.0,0.0,0.0,0.0
1794,0.0,741.6793470471492,-195.7398021432856,-27.773601392819558,0.0,0.0,0.0,0.0
1795,0.0,764.0,-124.19332122802734,-15.0,1.0,0.0,0.0,0.0
1796,0.0,513.0262770241305,-928.822515410615,-158.66931438799674,0.0,0.0,0.0,0.0
1797,0.0,723.2944022915458,-276.81738025136826,-44.22960025940351,0.0,0.0,0.0,0.0
1798,0.0,728.3181352431694,-261.239652157956,-41.495402852587645,0.0,0.0,0.0,0.0
1799,0.0,777.0,-110.28559875488281,-15.0,1.0,0.0,0.0,0.0
1800,0.0,633.8610034398974,-568.4447651084965,-95.32154266038049,0.0,0.0,0.0,0.0
1801,0.0,669.3352792634988,-462.59380593576043,-76.71525280008865,0.0,0.0,0.0,0.0
1802,0.0,695.3790667073272,-384.88228632283585,-63.05526265259972,0.0,0.0,0.0,0.0
1803,0.0,787.0,-111.49647521972656,-15.0,1.0,0.0,0.0,0.0
1804,0.0,518.7967120995007,-911.8699195642668,-155.68670922828986,0.0,0.0,0.0,0.0
1805,0.0,572.7498518431723,-751.5249674630871,-127.49058375646143,0.0,0.0,0.0,0.0
1806,0.0,611.3924690318491,-636.6818159501233,-107.29579828172801,0.0,0.0,0.0,0.0
1807,0.0,788.0,-111.81660461425781,-15.0,1.0,0.0,0.0,0.0
1808,0.0,636.9040163329253,-673.0224111879988,-113.21422641096373,0.0,0.0,0.0,0.0
1809,0.0,828.0684171991331,-275.86924996059145,-42.656740012069605,0.0,0.0,0.0,0.0
1810,0.0,877.1684824710097,-173.86152231445067,-24.53423827059794,0.0,0.0,0.0,0.0
1811,0.0,903.0,-120.1953125,-15.0,1.0,0.0,0.0,0.0
1812,0.0,552.2713932431664,-856.1592340606124,-145.62139853088917,0.0,0.0,0.0,0.0
1813,0.0,702.4951731491734,-570.9906597553963,-94.48515307407408,0.0,0.0,0.0,0.0
1814,0.0,858.2827448928288,-275.26038485213974,-41.45499025438454,0.0,0.0,0.0,0.0
1815,0.0,936.0,-127.73035430908203,-15.0,1.0,0.0,0.0,0.0
1816,0.0,792.4004544624112,-591.9009165301536,-79.67676367783989,0.0,0.0,0.0,0.0
1817,0.0,1003.6335979926216,-334.9817306468153,-19.650826135823365,0.0,0.0,0.0,0.0
1818,0.0,1012.9331521647366,-323.67084520976687,-17.00817996498634,0.0,0.0,0.0,0.0
1819,0.0,1020.0,-315.0755615234375,-15.0,1.0,0.0,0.0,0.0
1820,0.0,318.4827300043641,-556.0080279196928,-93.31606154271505,0.0,0.0,0.0,0.0
1821,0.0,246.19290226816008,-414.60709165090645,-68.52851009672872,0.0,0.0,0.0,0.0
1822,0.0,126.52897708426337,-180.54108833510566,-27.496793815034152,0.0,0.0,0.0,0.0
1823,0.0,93.0,-114.95746612548828,-16.0,1.0,0.0,0.0,0.0
1824,0.0,281.46805558570713,-436.0855381065281,-72.74682254020756,0.0,0.0,0.0,0.0
1825,0.0,223.02387505018538,-309.69348870495264,-50.705456162159265,0.0,0.0,0.0,0.0
1826,0.0,222.11956417229243,-307.73781571739903,-50.36440856432054,0.0,0.0,0.0,0.0
1827,0.0,131.0,-110.68161010742188,-16.0,1.0,0.0,0.0,0.0
1828,0.0,277.4729977056734,-424.7982039815443,-70.7737785224944,0.0,0.0,0.0,0.0
1829,0.0,277.119094914015,-424.0288460338249,-70.63960401627781,0.0,0.0,0.0,0.0
1830,0.0,148.8715714721709,-145.22841336993247,-22.01735932960773,0.0,0.0,0.0,0.0
1831,0.0,133.0,-110.72481536865234,-16.0,1.0,0.0,0.0,0.0
1832,0.0,412.5685463092576,-667.0963902577043,-112.56888064587923,0.0,0.0,0.0,0.0
1833,0.0,348.0659765344502,-493.3672100922694,-81.97014093452431,0.0,0.0,0.0,0.0
1834,0.0,315.1943590236025,-404.8318357527843,-66.37649758640316,0.0,0.0,0.0,0.0
1835,0.0,209.0,-118.81130981445312,-16.0,1.0,0.0,0.0,0.0
1836,0.0,455.8898121558532,-771.8877935433272,-131.0505812633331,0.0,0.0,0.0,0.0
1837,0.0,387.7383999049748,-573.7610653091449,-96.18524201912258,0.0,0.0,0.0,0.0
1838,0.0,313.6249619448048,-358.3018034059364,-58.26981119101421,0.0,0.0,0.0,0.0
1839,0.0,231.0,-118.09822082519531,-16.0,1.0,0.0,0.0,0.0
1840,0.0,459.24609630438044,-772.8906941541054,-131.25730628880825,0.0,0.0,0.0,0.0
1841,0.0,276.3624163723746,-210.58011602331794,-32.41057156096329,0.0,0.0,0.0,0.0
1842,0.0,271.9182102638054,-196.91556100577338,-30.008524191548304,0.0,0.0,0.0,0.0
1843,0.0,246.0,-117.22510528564453,-16.0,1.0,0.0,0.0,0.0
1844,0.0,487.2186318756909,-841.2850197948151,-143.1797361787431,0.0,0.0,0.0,0.0
1845,0.0,464.3157063171501,-754.2529423230254,-127.78596654103531,0.0,0.0,0.0,0.0
1846,0.0,312.60083991978183,-177.73008841216438,-25.813679290345164,0.0,0.0,0.0,0.0
1847,0.0,298.0,-122.24628448486328,-16.0,1.0,0.0,0.0,0.0
1848,0.0,484.77744293944454,-797.251370027737,-135.60786954398935,0.0,0.0,0.0,0.0
1849,0.0,483.9467375792362,-793.0141874668807,-134.86515166741677,0.0,0.0,0.0,0.0
1850,0.0,401.9005591346949,-374.5208766702352,-61.50922265313844,0.0,0.0,0.0,0.0
1851,0.0,351.0,-114.89216613769531,-16.0,1.0,0.0,0.0,0.0
1852,0.0,510.328468036374,-925.576270973296,-158.0813093942588,0.0,0.0,0.0,0.0
1853,0.0,472.88291523396344,-670.5454258377779,-112.73585093733126,0.0,0.0,0.0,0.0
1854,0.0,428.58098067093823,-368.8177447867074,-59.087516677465274,0.0,0.0,0.0,0.0
1855,0.0,393.0,-126.4859619140625,-16.0,1.0,0.0,0.0,0.0
1856,0.0,506.2347256309446,-894.1019852808294,-152.47147095851673,0.0,0.0,0.0,0.0
1857,0.0,483.96828677349333,-727.2572301038706,-122.7483642046167,0.0,0.0,0.0,0.0
1858,0.0,432.9504286328166,-344.97508316390145,-54.64545589589943,0.0,0.0,0.0,0.0
1859,0.0,404.0,-128.04649353027344,-16.0,1.0,0.0,0.0,0.0
1860,0.0,467.8405854345221,-502.95169869529195,-82.6272884644653,0.0,0.0,0.0,0.0
1861,0.0,456.87979798208903,-394.84777873702524,-63.328233256807025,0.0,0.0,0.0,0.0
1862,0.0,437.37105617664037,-202.43719949943988,-28.97848541531158,0.0,0.0,0.0,0.0
1863,0.0,430.0,-129.738037109375,-16.0,1.0,0.0,0.0,0.0
1864,0.0,509.57910662331903,-727.0151412233464,-122.74690672617113,0.0,0.0,0.0,0.0
1865,0.0,507.51377964700106,-504.94512094106557,-83.23031724595408,0.0,0.0,0.0,0.0
1866,0.0,506.83488224912395,-431.94807948231363,-70.24074703323838,0.0,0.0,0.0,0.0
1867,0.0,504.0,-127.13321685791016,-16.0,1.0,0.0,0.0,0.0
1868,0.0,511.2816814403321,-901.5011749167694,-153.80387030684534,0.0,0.0,0.0,0.0
1869,0.0,509.3266415472346,-614.4574629899478,-102.7951021869392,0.0,0.0,0.0,0.0
1870,0.0,507.0031722792617,-273.32005419253676,-42.17367674073765,0.0,0.0,0.0,0.0
1871,0.0,506.0,-126.0318603515625,-16.0,1.0,0.0,0.0,0.0
1872,0.0,512.6469340159242,-560.8449821803273,-93.66598748595214,0.0,0.0,0.0,0.0
1873,0.0,513.2667412728171,-359.43102345692523,-58.08905094030338,0.0,0.0,0.0,0.0
1874,0.0,513.734375122889,-207.4676769026496,-31.246867946172415,0.0,0.0,0.0,0.0
1875,0.0,514.0,-121.14962005615234,-16.0,1.0,0.0,0.0,0.0
1876,0.0,514.2484454905888,-892.6506563815904,-152.2632673779909,0.0,0.0,0.0,0.0
1877,0.0,538.8444224931329,-526.5935076702644,-87.50138297679689,0.0,0.0,0.0,0.0
1878,0.0,539.9202027901898,-510.5828784466422,-84.66882384601404,0.0,0.0,0.0,0.0
1879,0.0,566.0,-122.44232177734375,-16.0,1.0,0.0,0.0,0.0
1880,0.0,520.9702335860272,-830.7373660564865,-141.25867758933015,0.0,0.0,0.0,0.0
1881,0.0,523.0958150443215,-807.6600303515843,-137.1644367938236,0.0,0.0,0.0,0.0
1882,0.0,581.1581702198059,-177.2798315719382,-25.326209039702718,0.0,0.0,0.0,0.0
1883,0.0,586.0,-124.71231842041016,-16.0,1.0,0.0,0.0,0.0
1884,0.0,561.3242888886116,-527.5497481008266,-87.64285974356008,0.0,0.0,0.0,0.0
1885,0.0,580.9107038563318,-367.94502200160446,-59.39511554388322,0.0,0.0,0.0,0.0
1886,0.0,599.0074637645896,-220.47911702608815,-33.295768339511554,0.0,0.0,0.0,0.0
1887,0.0,611.0,-122.7549819946289,-16.0,1.0,0.0,0.0,0.0
1888,0.0,519.9822092561423,-882.4502997060401,-150.45020796835385,0.0,0.0,0.0,0.0
1889,0.0,531.6341640630795,-812.2477852856181,-138.0185684531456,0.0,0.0,0.0,0.0
1890,0.0,624.4640254346383,-252.95195985874557,-38.97704349538586,0.0,0.0,0.0,0.0
1891,0.0,646.0,-123.19866180419922,-16.0,1.0,0.0,0.0,0.0
1892,0.0,523.51787616208,-863.7865939601719,-147.13752523829046,0.0,0.0,0.0,0.0
1893,0.0,553.8112530146226,-687.9212611817255,-115.975521092485,0.0,0.0,0.0,0.0
1894,0.0,566.4424691509856,-614.5919311426571,-102.98211954719395,0.0,0.0,0.0,0.0
1895,0.0,651.0,-123.70118713378906,-16.0,1.0,0.0,0.0,0.0
1896,0.0,609.4652663808382,-434.312061660816,-70.8058944753925,0.0,0.0,0.0,0.0
1897,0.0,662.0753495588754,-166.2045380320094,-23.17468352240627,0.0,0.0,0.0,0.0
1898,0.0,669.5335280769976,-128.19673320667698,-16.422326315147274,0.0,0.0,0.0,0.0
1899,0.0,670.0,-125.81953430175781,-16.0,1.0,0.0,0.0,0.0
1900,0.0,534.1764844233978,-820.1724804675406,-139.35092560521613,0.0,0.0,0.0,0.0
1901,0.0,613.0112902203595,-425.99728952550123,-69.30266163082615,0.0,0.0,0.0,0.0
1902,0.0,637.3267629841743,-304.41956731727237,-47.69727251870586,0.0,0.0,0.0,0.0
1903,0.0,673.0,-126.0528564453125,-16.0,1.0,0.0,0.0,0.0
1904,0.0,536.383032705168,-829.9384886901927,-141.04669150805367,0.0,0.0,0.0,0.0
1905,0.0,569.2852527577564,-692.9286198218276,-116.64633710212891,0.0,0.0,0.0,0.0
1906,0.0,611.195034785824,-518.409887323242,-85.56595611490577,0.0,0.0,0.0,0.0
1907,0.0,705.0,-127.79168701171875,-16.0,1.0,0.0,0.0,0.0
1908,0.0,590.422668772675,-622.6030416328495,-104.11905638690045,0.0,0.0,0.0,0.0
1909,0.0,609.164922897251,-548.7593012556513,-90.967401292149,0.0,0.0,0.0,0.0
1910,0.0,694.7637251876772,-211.50340391697898,-30.901738071238697,0.0,0.0,0.0,0.0
1911,0.0,716.0,-127.83332061767578,-16.0,1.0,0.0,0.0,0.0
1912,0.0,553.1058851885505,-791.626426306359,-134.25499143950532,0.0,0.0,0.0,0.0
1913,0.0,721.811690439232,-216.12576920321146,-31.890158232432157,0.0,0.0,0.0,0.0
1914,0.0,721.9808237065138,-215.54881035870687,-31.787534030085737,0.0,0.0,0.0,0.0
1915,0.0,748.0,-126.79043579101562,-16.0,1.0,0.0,0.0,0.0
1916,0.0,578.9127154137726,-711.0813807911593,-119.93466395960584,0.0,0.0,0.0,0.0
1917,0.0,691.091090857144,-340.8729476439024,-54.09582193046971,0.0,0.0,0.0,0.0
1918,0.0,739.1710589699571,-182.2005690284708,-25.87710853910491,0.0,0.0,0.0,0.0
1919,0.0,756.0,-126.66209411621094,-16.0,1.0,0.0,0.0,0.0
1920,0.0,615.1901933901845,-646.5768203229212,-109.31604468299673,0.0,0.0,0.0,0.0
1921,0.0,710.7367915232967,-382.1370450936513,-63.0734246759087,0.0,0.0,0.0,0.0
1922,0.0,719.2404978842387,-358.6017414549975,-58.95780287896038,0.0,0.0,0.0,0.0
1923,0.0,808.0,-112.9462890625,-16.0,1.0,0.0,0.0,0.0
1924,0.0,540.2331245840865,-854.8503977487462,-145.7330438136347,0.0,0.0,0.0,0.0
1925,0.0,687.2603126998912,-452.11831250821956,-75.28762980823245,0.0,0.0,0.0,0.0
1926,0.0,703.4794032835243,-407.6915078120247,-67.51654633994747,0.0,0.0,0.0,0.0
1927,0.0,811.0,-113.17459106445312,-16.0,1.0,0.0,0.0,0.0
1928,0.0,585.739997932899,-742.2951151426396,-126.05120972254004,0.0,0.0,0.0,0.0
1929,0.0,761.203682115251,-290.2583893822731,-46.99614322279898,0.0,0.0,0.0,0.0
1930,0.0,790.8817310624929,-213.80058481956428,-33.62471457623943,0.0,0.0,0.0,0.0
1931,0.0,830.0,-113.02249908447266,-16.0,1.0,0.0,0.0,0.0
1932,0.0,668.3221488601101,-540.737966739078,-90.99473862579666,0.0,0.0,0.0,0.0
1933,0.0,728.891952056091,-389.0191890440335,-64.53578350061169,0.0,0.0,0.0,0.0
1934,0.0,773.6150601477846,-276.9941380059719,-44.99920508003932,0.0,0.0,0.0,0.0
1935,0.0,840.0,-110.70926666259766,-16.0,1.0,0.0,0.0,0.0
1936,0.0,637.9978628411106,-636.61272700664,-107.41264471248383,0.0,0.0,0.0,0.0
1937,0.0,695.97767461664,-500.51026297885846,-83.53860456961884,0.0,0.0,0.0,0.0
1938,0.0,730.2333911886487,-420.09800757972243,-69.43330951055641,0.0,0.0,0.0,0.0
1939,0.0,860.0,-115.48240661621094,-16.0,1.0,0.0,0.0,0.0
1940,0.0,720.0363949094005,-461.04056425378343,-76.4903670748988,0.0,0.0,0.0,0.0
1941,0.0,775.4597390806856,-335.4589201729125,-54.428647550406694,0.0,0.0,0.0,0.0
1942,0.0,827.7852238451992,-216.89659770192952,-33.60005652763918,0.0,0.0,0.0,0.0
1943,0.0,872.0,-116.71202087402344,-16.0,1.0,0.0,0.0,0.0
1944,0.0,401.1321097137772,-749.8479230471031,-126.49386282101418,0.0,0.0,0.0,0.0
1945,0.0,183.84627438953362,-388.17572813590994,-61.5133139569959,0.0,0.0,0.0,0.0
1946,0.0,48.22815220131059,-162.43941242828248,-20.955953176677355,0.0,0.0,0.0,0.0
1947,0.0,35.0,-140.42115783691406,-17.0,1.0,0.0,0.0,0.0
1948,0.0,475.66437846337175,-871.3793777965644,-148.43482975304545,0.0,0.0,0.0,0.0
1949,0.0,218.67751838721688,-425.4996051877644,-69.08352409572785,0.0,0.0,0.0,0.0
1950,0.0,74.11291456977227,-174.67575894791378,-24.44548283031972,0.0,0.0,0.0,0.0
1951,0.0,50.0,-132.83914184570312,-17.0,1.0,0.0,0.0,0.0
1952,0.0,491.47874021709254,-895.4446793555005,-152.84182142575423,0.0,0.0,0.0,0.0
1953,0.0,355.4279362615629,-636.4713660889629,-107.59738837169829,0.0,0.0,0.0,0.0
1954,0.0,311.7126744105974,-553.2591698158759,-93.0596408483317,0.0,0.0,0.0,0.0
1955,0.0,83.0,-117.90357208251953,-17.0,1.0,0.0,0.0,0.0
1956,0.0,292.3370866101428,-451.8196819641926,-76.10690211467384,0.0,0.0,0.0,0.0
1957,0.0,213.2612439384303,-278.0053976235705,-46.017963314355995,0.0,0.0,0.0,0.0
1958,0.0,199.961531828791,-248.77169154888065,-40.95732519520085,0.0,0.0,0.0,0.0
1959,0.0,137.0,-110.37779998779297,-17.0,1.0,0.0,0.0,0.0
1960,0.0,343.9516102268775,-540.7936383595852,-91.38118247455077,0.0,0.0,0.0,0.0
1961,0.0,326.5279340968491,-499.9496117646982,-84.29737691526675,0.0,0.0,0.0,0.0
1962,0.0,281.0676320728311,-393.3830197881309,-65.81494313945342,0.0,0.0,0.0,0.0
1963,0.0,161.0,-111.92430114746094,-17.0,1.0,0.0,0.0,0.0
1964,0.0,319.34991685375644,-476.88809731099803,-80.2485185286839,0.0,0.0,0.0,0.0
1965,0.0,317.81182508671213,-473.2326423871594,-79.61413914574956,0.0,0.0,0.0,0.0
1966,0.0,289.0201719347543,-404.80591224346495,-67.73914471983352,0.0,0.0,0.0,0.0
1967,0.0,166.0,-112.43408966064453,-17.0,1.0,0.0,0.0,0.0
1968,0.0,322.96613963444815,-481.77325233654744,-81.05890481141276,0.0,0.0,0.0,0.0
1969,0.0,227.01782322263324,-251.85316948255263,-41.138802362701426,0.0,0.0,0.0,0.0
1970,0.0,184.20585418050422,-149.2632352614986,-23.326523272180594,0.0,0.0,0.0,0.0
1971,0.0,169.0,-112.8255844116211,-17.0,1.0,0.0,0.0,0.0
1972,0.0,473.9227194183027,-841.1865971307627,-143.4437406809839,0.0,0.0,0.0,0.0
1973,0.0,228.50162124252995,-237.91747712705683,-38.57865375430441,0.0,0.0,0.0,0.0
1974,0.0,196.65398210530014,-159.63285783669778,-24.97059205398881,0.0,0.0,0.0,0.0
1975,0.0,178.0,-113.779541015625,-17.0,1.0,0.0,0.0,0.0
1976,0.0,389.25090418628844,-621.7853913660699,-105.14587783633729,0.0,0.0,0.0,0.0
1977,0.0,352.96057793408374,-529.234773043025,-89.01055337162849,0.0,0.0,0.0,0.0
1978,0.0,324.5091462616399,-456.6755578086189,-76.36054084955906,0.0,0.0,0.0,0.0
1979,0.0,191.0,-116.18939208984375,-17.0,1.0,0.0,0.0,0.0
1980,0.0,427.9750403406172,-710.7407093202437,-120.53991243383948,0.0,0.0,0.0,0.0
1981,0.0,381.939694123128,-587.9349760711423,-99.06679676774382,0.0,0.0,0.0,0.0
1982,0.0,373.57586028529636,-565.6232779603904,-95.16549947841153,0.0,0.0,0.0,0.0
1983,0.0,206.0,-118.59120178222656,-17.0,1.0,0.0,0.0,0.0
1984,0.0,421.3433204782922,-670.6033876394177,-113.53460883061409,0.0,0.0,0.0,0.0
1985,0.0,277.9251239377377,-252.30847941925276,-40.41441918113638,0.0,0.0,0.0,0.0
1986,0.0,236.78386949339392,-132.31549619279747,-19.439003230084552,0.0,0.0,0.0,0.0
1987,0.0,232.0,-118.3628158569336,-17.0,1.0,0.0,0.0,0.0
1988,0.0,432.7397147208479,-691.4430612739194,-117.22753049989012,0.0,0.0,0.0,0.0
1989,0.0,356.27569251111595,-456.3896875804189,-76.1875185794125,0.0,0.0,0.0,0.0
1990,0.0,267.67326473338943,-184.0223837853714,-28.632543218485836,0.0,0.0,0.0,0.0
1991,0.0,246.0,-117.3979263305664,-17.0,1.0,0.0,0.0,0.0
1992,0.0,480.6741328856486,-837.3091002337407,-142.70196533921577,0.0,0.0,0.0,0.0
1993,0.0,337.495877394212,-390.2704530295241,-64.6793978152016,0.0,0.0,0.0,0.0
1994,0.0,286.38870866801494,-230.70097447023772,-36.82941103323948,0.0,0.0,0.0,0.0
1995,0.0,250.0,-117.08624267578125,-17.0,1.0,0.0,0.0,0.0
1996,0.0,464.817963284916,-766.8664810143017,-130.25960337626606,0.0,0.0,0.0,0.0
1997,0.0,319.18308763850234,-246.84426409481398,-39.03775819114982,0.0,0.0,0.0,0.0
1998,0.0,304.5196514416715,-194.48515323700747,-29.852968485442574,0.0,0.0,0.0,0.0
1999,0.0,284.0,-121.21510314941406,-17.0,1.0,0.0,0.0,0.0
2000,0.0,506.3509749649234,-915.0916850578434,-156.2605471633624,0.0,0.0,0.0,0.0
2001,0.0,493.3532873604568,-868.4841280559133,-148.0831940347245,0.0,0.0,0.0,0.0
2002,0.0,322.197367100974,-254.74731944309724,-40.40231705028168,0.0,0.0,0.0,0.0
2003,0.0,285.0,-121.36371612548828,-17.0,1.0,0.0,0.0,0.0
2004,0.0,479.0805556860439,-806.2813790988771,-137.1282285000545,0.0,0.0,0.0,0.0
2005,0.0,393.5759900969301,-470.60332707553493,-78.12386725817214,0.0,0.0,0.0,0.0
2006,0.0,341.98723173438873,-268.07362829129136,-42.52387662058304,0.0,0.0,0.0,0.0
2007,0.0,305.0,-122.86732482910156,-17.0,1.0,0.0,0.0,0.0
2008,0.0,350.4979904593808,-260.59932796878525,-41.54222951394222,0.0,0.0,0.0,0.0
2009,0.0,350.01778529772236,-258.5921673009202,-41.19040825154465,0.0,0.0,0.0,0.0
2010,0.0,317.4822570256433,-122.60022496028444,-17.353324556062603,0.0,0.0,0.0,0.0
2011,0.0,317.0,-120.58448791503906,-17.0,1.0,0.0,0.0,0.0
2012,0.0,487.2407762078572,-829.2823654153203,-141.257575776357,0.0,0.0,0.0,0.0
2013,0.0,481.1915317595731,-803.28103520648,-136.7086716397845,0.0,0.0,0.0,0.0
2014,0.0,341.34158402149865,-202.16717678765087,-31.544462918541228,0.0,0.0,0.0,0.0
2015,0.0,322.0,-119.03168487548828,-17.0,1.0,0.0,0.0,0.0
2016,0.0,461.8619001172217,-693.5575951696641,-117.76885408085009,0.0,0.0,0.0,0.0
2017,0.0,418.9251127981243,-485.9604526358845,-81.67155500727266,0.0,0.0,0.0,0.0
2018,0.0,349.07768443829923,-148.25175465923792,-22.95026567821617,0.0,0.0,0.0,0.0
2019,0.0,342.0,-114.0315170288086,-17.0,1.0,0.0,0.0,0.0
2020,0.0,493.11318446319007,-841.9994937411354,-143.57221146507348,0.0,0.0,0.0,0.0
2021,0.0,459.212415594686,-673.1932054328008,-114.20528402579183,0.0,0.0,0.0,0.0
2022,0.0,389.01179034769876,-323.6345558684261,-53.39319224648676,0.0,0.0,0.0,0.0
2023,0.0,347.0,-114.44005584716797,-17.0,1.0,0.0,0.0,0.0
2024,0.0,482.1186559339519,-783.6522404971712,-133.41375994135916,0.0,0.0,0.0,0.0
2025,0.0,444.2159783430605,-590.2735806705732,-99.76184993075465,0.0,0.0,0.0,0.0
2026,0.0,394.7406088408625,-337.8512913529444,-55.83511999889659,0.0,0.0,0.0,0.0
2027,0.0,351.0,-114.68762969970703,-17.0,1.0,0.0,0.0,0.0
2028,0.0,401.83156334161043,-258.40581860823204,-40.65777776562348,0.0,0.0,0.0,0.0
2029,0.0,399.2834754788005,-242.7190805590867,-37.89654186866214,0.0,0.0,0.0,0.0
2030,0.0,383.8282308927196,-147.5722934934454,-21.1484631346961,0.0,0.0,0.0,0.0
2031,0.0,380.0,-124.004638671875,-17.0,1.0,0.0,0.0,0.0
2032,0.0,505.25796409184164,-876.7872919584174,-149.44926421567718,0.0,0.0,0.0,0.0
